aea_plant_id,eia_plant_id,year,power_generation_end_use,fuel_type_code,fuel_type_name,avg_pce_fuel_price,physical_unit_label,quantity_consumed_in_physical_units_for_electric_generation,quantity_consumed_for_electricity_mmbtu,net_generation_mwh,gross_generation_mwh,data_source
16,7751,2006,Retail,WAT,Water at Hydroelectric Turbine,,,,,22152.000,,EIA923
16,7751,2007,Retail,WAT,Water at Hydroelectric Turbine,,,,,22090.001,,EIA923
16,7751,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,20478.000,,EIA923
16,7751,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,16809.000,,EIA923
16,7751,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,15705.000,,EIA923
16,7751,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,15831.000,,EIA923
16,7751,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,16298.000,,EIA923
16,7751,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,15521.000,,EIA923
16,7751,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,15140.000,,EIA923
16,7751,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,15691.000,,EIA923
16,7751,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,16957.000,,EIA923
16,7751,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,15606.000,,EIA923
16,7751,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,14916.000,,EIA923
16,7751,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,137314.000,15420.000,,EIA923
16,7751,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,132427.000,15105.000,,EIA923
16,7751,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,127986.000,14473.000,,EIA923
17,56542,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,206.000,,EIA923
17,56542,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,5731.000,,EIA923
17,56542,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,7266.000,,EIA923
17,56542,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,7965.000,,EIA923
17,56542,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,6915.000,,EIA923
17,56542,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,7405.000,,EIA923
17,56542,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,8640.000,,EIA923
17,56542,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,8638.000,,EIA923
17,56542,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,7123.000,,EIA923
17,56542,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,9870.000,,EIA923
17,56542,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,10606.000,,EIA923
17,56542,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,95648.000,10741.000,,EIA923
17,56542,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,50700.000,5783.000,,EIA923
17,56542,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,61036.000,6902.000,,EIA923
18,56265,2005,Retail,WAT,Water at Hydroelectric Turbine,,,,,0.000,,EIA923
18,56265,2006,Retail,WAT,Water at Hydroelectric Turbine,,,,,5156.000,,EIA923
18,56265,2007,Retail,WAT,Water at Hydroelectric Turbine,,,,,6961.001,,EIA923
18,56265,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,6559.000,,EIA923
18,56265,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,5707.000,,EIA923
18,56265,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,5757.000,,EIA923
18,56265,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,6115.000,,EIA923
18,56265,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,6614.000,,EIA923
18,56265,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,5715.000,,EIA923
18,56265,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,5875.000,,EIA923
18,56265,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,5891.000,,EIA923
18,56265,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,5322.000,,EIA923
18,56265,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,5762.000,,EIA923
18,56265,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,4146.000,,EIA923
18,56265,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,39832.000,4473.000,,EIA923
18,56265,2020,Retail,WAT,Water at Hydroelectric Turbine,,,0,52296.000,5965.000,,EIA923
18,56265,2021,Retail,WAT,Water at Hydroelectric Turbine,,,0,54881.000,6206.000,,EIA923
19,56147,2003,Retail,DFO,Distillate Fuel Oil,,gallons,4031.999999999999,556.500,8.000,,EIA923
19,56147,2004,Retail,DFO,Distillate Fuel Oil,,gallons,6174.840000000001,852.300,18.999,,EIA923
19,56147,2005,Retail,DFO,Distillate Fuel Oil,,gallons,19866.420000000002,2741.500,212.000,,EIA923
19,56147,2006,Retail,DFO,Distillate Fuel Oil,,gallons,25494,3518.200,286.999,,EIA923
19,56147,2007,Retail,DFO,Distillate Fuel Oil,,gallons,6888,950.500,50.999,,EIA923
19,56147,2008,Retail,DFO,Distillate Fuel Oil,,gallons,13692,1889.300,133.000,,EIA923
19,56147,2009,Retail,DFO,Distillate Fuel Oil,,gallons,5754,794.200,39.000,,EIA923
19,56147,2010,Retail,DFO,Distillate Fuel Oil,,gallons,5670,782.700,37.000,,EIA923
19,56147,2011,Retail,DFO,Distillate Fuel Oil,,gallons,7434,1026.000,65.000,,EIA923
19,56147,2012,Retail,DFO,Distillate Fuel Oil,,gallons,84,11.600,-34.000,,EIA923
19,56147,2013,Retail,DFO,Distillate Fuel Oil,,gallons,1554,214.600,-12.000,,EIA923
19,56147,2014,Retail,DFO,Distillate Fuel Oil,,gallons,0,0.000,-15.000,,EIA923
19,56147,2015,Retail,DFO,Distillate Fuel Oil,,gallons,84,11.600,-11.000,,EIA923
19,56147,2016,Retail,DFO,Distillate Fuel Oil,,gallons,0,0.000,-10.000,,EIA923
19,56147,2017,Retail,DFO,Distillate Fuel Oil,,gallons,0,0.000,-6.000,,EIA923
19,56147,2018,Retail,DFO,Distillate Fuel Oil,,gallons,0,0.000,0.000,,EIA923
19,56147,2019,DFO,DFO,Distillate Fuel Oil,,gallons,0,0.000,0.000,,EIA923
20,421,2001,Retail,DFO,Distillate Fuel Oil,,gallons,44604,6155.400,590.000,,EIA923
20,421,2002,Retail,DFO,Distillate Fuel Oil,,gallons,234779.58000000002,32399.600,3287.000,,EIA923
20,421,2003,Retail,DFO,Distillate Fuel Oil,,gallons,128729.57999999999,17764.700,1540.001,,EIA923
20,421,2004,Retail,DFO,Distillate Fuel Oil,,gallons,34691.99999999999,4787.400,288.000,,EIA923
20,421,2005,Retail,DFO,Distillate Fuel Oil,,gallons,6552.000000000001,904.300,-136.001,,EIA923
20,421,2006,Retail,DFO,Distillate Fuel Oil,,gallons,62244.84,8589.700,667.001,,EIA923
20,421,2007,Retail,DFO,Distillate Fuel Oil,,gallons,3108,429.200,-155.999,,EIA923
20,421,2008,Retail,DFO,Distillate Fuel Oil,,gallons,224826,31025.900,3037.000,,EIA923
20,421,2009,Retail,DFO,Distillate Fuel Oil,,gallons,121338,16744.800,1565.000,,EIA923
20,421,2010,Retail,DFO,Distillate Fuel Oil,,gallons,6342,875.400,-84.000,,EIA923
20,421,2011,Retail,DFO,Distillate Fuel Oil,,gallons,206178,28452.500,2779.000,,EIA923
20,421,2012,Retail,DFO,Distillate Fuel Oil,,gallons,125286,17289.500,1600.000,,EIA923
20,421,2013,Retail,DFO,Distillate Fuel Oil,,gallons,114618,15817.300,1445.000,,EIA923
20,421,2014,Retail,DFO,Distillate Fuel Oil,,gallons,35826,4943.900,306.000,,EIA923
20,421,2015,Retail,DFO,Distillate Fuel Oil,,gallons,82866,11435.700,1014.000,,EIA923
20,421,2016,Retail,DFO,Distillate Fuel Oil,,gallons,40950,5651.200,431.000,,EIA923
20,421,2017,Retail,DFO,Distillate Fuel Oil,,gallons,113988,15730.300,1509.000,,EIA923
20,421,2018,Retail,DFO,Distillate Fuel Oil,,gallons,174888,24134.700,2349.000,,EIA923
20,421,2019,DFO,DFO,Distillate Fuel Oil,,gallons,41328,5733.000,461.000,,EIA923
20,421,2020,Retail,DFO,Distillate Fuel Oil,,gallons,29778,4131.000,299.000,,EIA923
20,421,2021,Retail,DFO,Distillate Fuel Oil,,gallons,35112,4870.000,324.000,,EIA923
21,56146,2003,Retail,DFO,Distillate Fuel Oil,,gallons,1596.42,220.200,9.001,,EIA923
21,56146,2004,Retail,DFO,Distillate Fuel Oil,,gallons,29735.579999999998,4103.700,422.001,,EIA923
21,56146,2005,Retail,DFO,Distillate Fuel Oil,,gallons,53466,7378.300,711.999,,EIA923
21,56146,2006,Retail,DFO,Distillate Fuel Oil,,gallons,50064,6908.600,687.999,,EIA923
21,56146,2007,Retail,DFO,Distillate Fuel Oil,,gallons,3486,481.400,22.000,,EIA923
21,56146,2008,Retail,DFO,Distillate Fuel Oil,,gallons,82488,11383.500,1120.000,,EIA923
21,56146,2009,Retail,DFO,Distillate Fuel Oil,,gallons,30870,4260.100,414.000,,EIA923
21,56146,2010,Retail,DFO,Distillate Fuel Oil,,gallons,21000,2898.000,295.000,,EIA923
21,56146,2011,Retail,DFO,Distillate Fuel Oil,,gallons,67956,9377.800,929.000,,EIA923
21,56146,2012,Retail,DFO,Distillate Fuel Oil,,gallons,53508,7384.200,726.000,,EIA923
21,56146,2013,Retail,DFO,Distillate Fuel Oil,,gallons,103572,14293.100,1501.000,,EIA923
21,56146,2014,Retail,DFO,Distillate Fuel Oil,,gallons,56868,7848.000,818.000,,EIA923
21,56146,2015,Retail,DFO,Distillate Fuel Oil,,gallons,58422,8062.400,828.000,,EIA923
21,56146,2016,Retail,DFO,Distillate Fuel Oil,,gallons,49140,6781.400,689.000,,EIA923
21,56146,2017,Retail,DFO,Distillate Fuel Oil,,gallons,107814,14878.500,1553.000,,EIA923
21,56146,2018,Retail,DFO,Distillate Fuel Oil,,gallons,109746,15145.000,1575.000,,EIA923
21,56146,2019,DFO,DFO,Distillate Fuel Oil,,gallons,119784,16614.000,1713.000,,EIA923
21,56146,2020,Retail,DFO,Distillate Fuel Oil,,gallons,53508,7421.000,734.000,,EIA923
21,56146,2021,Retail,DFO,Distillate Fuel Oil,,gallons,50148,6957.000,696.000,,EIA923
22,69,2001,Retail,DFO,Distillate Fuel Oil,1.04,gallons,20974,2894.400,,300.800,PCE
22,69,2002,Retail,DFO,Distillate Fuel Oil,0.93,gallons,86057,11875.900,,1065.600,PCE
22,69,2003,Retail,DFO,Distillate Fuel Oil,1.09,gallons,13236,1826.500,,180.376,PCE
22,69,2004,Retail,DFO,Distillate Fuel Oil,1.64,gallons,56187,7753.800,,750.256,PCE
22,69,2005,Retail,DFO,Distillate Fuel Oil,2.10,gallons,9689,1337.100,,130.069,PCE
22,69,2006,Retail,DFO,Distillate Fuel Oil,2.79,gallons,4378,604.400,,54.062,PCE
22,69,2007,Retail,DFO,Distillate Fuel Oil,2.84,gallons,38051,5251.100,,499.677,PCE
22,69,2008,Retail,DFO,Distillate Fuel Oil,3.47,gallons,15055,2077.600,,195.810,PCE
22,69,2009,Retail,DFO,Distillate Fuel Oil,3.12,gallons,18039,2489.400,,239.702,PCE
22,69,2010,Retail,DFO,Distillate Fuel Oil,2.76,gallons,5450,752.100,,72.282,PCE
22,69,2011,Retail,DFO,Distillate Fuel Oil,3.47,gallons,36885,5090.000,,485.200,PCE
22,69,2012,Retail,DFO,Distillate Fuel Oil,3.91,gallons,14805,2043.100,,192.420,PCE
22,69,2013,Retail,DFO,Distillate Fuel Oil,3.91,gallons,110013,15182.000,,1532.828,PCE
22,69,2014,Retail,DFO,Distillate Fuel Oil,3.93,gallons,16924,2335.500,,214.889,PCE
22,69,2015,Retail,DFO,Distillate Fuel Oil,3.47,gallons,9947,1372.600,,131.460,PCE
22,69,2016,Retail,DFO,Distillate Fuel Oil,2.90,gallons,9019,1244.500,,122.683,PCE
22,69,2017,Retail,DFO,Distillate Fuel Oil,2.54,gallons,21909,3023.500,,277.439,PCE
22,69,2018,Retail,DFO,Distillate Fuel Oil,2.70,gallons,108960,15036.300,,1461.111,PCE
22,69,2019,DFO,DFO,Distillate Fuel Oil,,gallons,17808,2468.000,-72.000,,EIA923
22,69,2020,Retail,DFO,Distillate Fuel Oil,,gallons,32886,4561.000,124.000,,EIA923
22,69,2021,Retail,DFO,Distillate Fuel Oil,,gallons,119994,16644.000,1390.000,,EIA923
23,423,2001,Retail,DFO,Distillate Fuel Oil,,gallons,108402,14959.400,1505.999,,EIA923
23,423,2002,Retail,DFO,Distillate Fuel Oil,0.96,gallons,109463,15105.800,,1540.853,PCE
23,423,2003,Retail,DFO,Distillate Fuel Oil,1.17,gallons,102409,14132.300,,1413.800,PCE
23,423,2004,Retail,DFO,Distillate Fuel Oil,1.50,gallons,105564,14567.900,,1450.734,PCE
23,423,2005,Retail,DFO,Distillate Fuel Oil,2.08,gallons,110764,15285.400,,1509.769,PCE
23,423,2006,Retail,DFO,Distillate Fuel Oil,,gallons,2016.4199999999998,278.200,-21.001,,EIA923
23,423,2007,Retail,DFO,Distillate Fuel Oil,,gallons,91350,12606.400,-19.000,,EIA923
23,423,2008,Retail,DFO,Distillate Fuel Oil,,gallons,6762,933.100,73.000,,EIA923
23,423,2009,Retail,DFO,Distillate Fuel Oil,,gallons,2604,359.600,-10.000,,EIA923
23,423,2010,Retail,DFO,Distillate Fuel Oil,,gallons,2310,319.000,-13.000,,EIA923
23,423,2011,Retail,DFO,Distillate Fuel Oil,,gallons,3864,533.600,23.000,,EIA923
23,423,2012,Retail,DFO,Distillate Fuel Oil,,gallons,4074,562.600,34.000,,EIA923
23,423,2013,Retail,DFO,Distillate Fuel Oil,,gallons,4746,655.300,13.000,,EIA923
23,423,2014,Retail,DFO,Distillate Fuel Oil,,gallons,4788,661.100,13.000,,EIA923
23,423,2015,Retail,DFO,Distillate Fuel Oil,,gallons,1302,179.800,-9.000,,EIA923
23,423,2016,Retail,DFO,Distillate Fuel Oil,,gallons,1386,191.400,-9.000,,EIA923
23,423,2017,Retail,DFO,Distillate Fuel Oil,,gallons,1680,232.000,-5.000,,EIA923
23,423,2018,Retail,DFO,Distillate Fuel Oil,,gallons,2058,284.200,3.000,,EIA923
23,423,2019,DFO,DFO,Distillate Fuel Oil,,gallons,588,82.000,-26.000,,EIA923
23,423,2020,Retail,DFO,Distillate Fuel Oil,,gallons,2562,354.000,2.000,,EIA923
23,423,2021,Retail,DFO,Distillate Fuel Oil,,gallons,3570,496.000,12.000,,EIA923
24,61684,2017,Retail,DFO,Distillate Fuel Oil,,gallons,3738,515.800,35.000,,EIA923
24,61684,2018,Retail,DFO,Distillate Fuel Oil,,gallons,101430,13997.400,1331.000,,EIA923
24,61684,2019,DFO,DFO,Distillate Fuel Oil,,gallons,148344,20576.000,1944.000,,EIA923
24,61684,2020,Retail,DFO,Distillate Fuel Oil,,gallons,39690,5504.000,484.000,,EIA923
24,61684,2021,Retail,DFO,Distillate Fuel Oil,,gallons,47124,6535.000,600.000,,EIA923
25,7169,2001,Retail,DFO,Distillate Fuel Oil,,gallons,121086,16709.900,1557.000,,EIA923
25,7169,2002,Retail,DFO,Distillate Fuel Oil,0.96,gallons,118588,16365.000,,1558.268,PCE
25,7169,2003,Retail,DFO,Distillate Fuel Oil,1.19,gallons,123927,17102.000,,1619.475,PCE
25,7169,2004,Retail,DFO,Distillate Fuel Oil,1.47,gallons,116420,16065.800,,1505.784,PCE
25,7169,2005,Retail,DFO,Distillate Fuel Oil,2.02,gallons,109790,15151.200,,1422.779,PCE
25,7169,2006,Retail,DFO,Distillate Fuel Oil,2.32,gallons,112192,15482.400,,1438.318,PCE
25,7169,2007,Retail,DFO,Distillate Fuel Oil,2.39,gallons,100868,13919.800,,1376.229,PCE
25,7169,2008,Retail,DFO,Distillate Fuel Oil,3.39,gallons,106933,14756.800,,1458.459,PCE
25,7169,2009,Retail,DFO,Distillate Fuel Oil,2.25,gallons,103248,14248.200,,1409.993,PCE
25,7169,2010,Retail,DFO,Distillate Fuel Oil,2.78,gallons,97049,13392.900,,1287.701,PCE
25,7169,2011,Retail,DFO,Distillate Fuel Oil,3.91,gallons,98610,13608.400,,1298.122,PCE
25,7169,2012,Retail,DFO,Distillate Fuel Oil,4.01,gallons,98043,13529.800,,1289.600,PCE
25,7169,2013,Retail,DFO,Distillate Fuel Oil,4.00,gallons,96876,13369.000,,1248.000,PCE
25,7169,2014,Retail,DFO,Distillate Fuel Oil,3.85,gallons,90959,12552.500,,1169.600,PCE
25,7169,2015,Retail,DFO,Distillate Fuel Oil,3.21,gallons,90127,12437.500,,1156.800,PCE
25,7169,2016,Retail,DFO,Distillate Fuel Oil,2.15,gallons,86496,11936.400,,1124.801,PCE
25,7169,2017,Retail,DFO,Distillate Fuel Oil,2.32,gallons,88656,12234.600,,1159.999,PCE
25,7169,2018,Retail,DFO,Distillate Fuel Oil,2.77,gallons,86923,11995.400,,1116.799,PCE
25,7169,2019,Retail,DFO,Distillate Fuel Oil,2.70,gallons,82965,11449.100,,1041.601,PCE
25,7169,2020,Retail,DFO,Distillate Fuel Oil,2.11,gallons,86487,11935.206,,1102.400,PCE
25,7169,2021,Retail,DFO,Distillate Fuel Oil,2.35,gallons,87386,12059.268,,1096.000,PCE
26,66,2001,Retail,DFO,Distillate Fuel Oil,1.34,gallons,1498,206.700,16.29600,16.800,PCE
26,66,2001,Retail,WAT,Water at Hydroelectric Turbine,,,,,3266.999,,EIA923
26,66,2002,Retail,DFO,Distillate Fuel Oil,1.05,gallons,25354,3498.800,354.81727,365.791,PCE
26,66,2002,Retail,WAT,Water at Hydroelectric Turbine,,,,,3448.999,,EIA923
26,66,2003,Retail,DFO,Distillate Fuel Oil,1.11,gallons,12965,1789.100,121.33633,125.089,PCE
26,66,2003,Retail,WAT,Water at Hydroelectric Turbine,,,,,3439.000,,EIA923
26,66,2004,Retail,DFO,Distillate Fuel Oil,1.42,gallons,13661,1885.200,117.02080,120.640,PCE
26,66,2004,Retail,WAT,Water at Hydroelectric Turbine,,,,,3357.05040,3390.960,PCE
26,66,2005,Retail,DFO,Distillate Fuel Oil,2.22,gallons,13161,1816.200,118.84440,122.520,PCE
26,66,2005,Retail,WAT,Water at Hydroelectric Turbine,,,,,3704.28993,3741.707,PCE
26,66,2006,Retail,DFO,Distillate Fuel Oil,2.51,gallons,4773,658.600,51.89888,53.504,PCE
26,66,2006,Retail,WAT,Water at Hydroelectric Turbine,,,,,4826.13120,4874.880,PCE
26,66,2007,Retail,DFO,Distillate Fuel Oil,2.50,gallons,77750,10729.700,1073.54362,1106.746,PCE
26,66,2007,Retail,WAT,Water at Hydroelectric Turbine,,,,,3242.000,,EIA923
26,66,2008,Retail,DFO,Distillate Fuel Oil,3.91,gallons,207684,28660.500,2951.78566,3043.078,PCE
26,66,2008,Retail,WAT,Water at Hydroelectric Turbine,,,,,3242.000,,EIA923
26,66,2009,Retail,DFO,Distillate Fuel Oil,1.91,gallons,96595,13330.000,1314.17346,1354.818,PCE
26,66,2009,Retail,WAT,Water at Hydroelectric Turbine,,,,,3404.000,,EIA923
26,66,2010,Retail,DFO,Distillate Fuel Oil,2.45,gallons,4167,575.100,53.74576,55.408,PCE
26,66,2010,Retail,WAT,Water at Hydroelectric Turbine,,,,,3569.000,,EIA923
26,66,2011,Retail,DFO,Distillate Fuel Oil,3.47,gallons,17792,2455.400,237.89250,245.250,PCE
26,66,2011,Retail,WAT,Water at Hydroelectric Turbine,,,,,2998.000,,EIA923
26,66,2012,Retail,DFO,Distillate Fuel Oil,3.91,gallons,5809,801.600,73.73261,76.013,PCE
26,66,2012,Retail,WAT,Water at Hydroelectric Turbine,,,,,3331.000,,EIA923
26,66,2013,Retail,DFO,Distillate Fuel Oil,3.91,gallons,22087,3048.100,294.50170,303.610,PCE
26,66,2013,Retail,WAT,Water at Hydroelectric Turbine,,,,,3138.000,,EIA923
26,66,2014,Retail,DFO,Distillate Fuel Oil,3.93,gallons,12668,1748.200,54.86320,56.560,PCE
26,66,2014,Retail,WAT,Water at Hydroelectric Turbine,,,,,2945.000,,EIA923
26,66,2015,Retail,DFO,Distillate Fuel Oil,3.47,gallons,12434,1715.900,166.87880,172.040,PCE
26,66,2015,Retail,WAT,Water at Hydroelectric Turbine,,,,,2578.000,,EIA923
26,66,2016,Retail,DFO,Distillate Fuel Oil,2.90,gallons,14305,1974.000,186.66680,192.440,PCE
26,66,2016,Retail,WAT,Water at Hydroelectric Turbine,,,,,2700.000,,EIA923
26,66,2017,Retail,DFO,Distillate Fuel Oil,2.55,gallons,53671,7406.500,760.86800,784.400,PCE
26,66,2017,Retail,WAT,Water at Hydroelectric Turbine,,,,,2033.000,,EIA923
26,66,2018,Retail,DFO,Distillate Fuel Oil,2.70,gallons,6115,843.900,71.47445,73.685,PCE
26,66,2018,Retail,WAT,Water at Hydroelectric Turbine,,,,,1988.000,,EIA923
26,66,2019,DFO,DFO,Distillate Fuel Oil,,gallons,49518,6867.000,626.000,,EIA923
26,66,2019,HYC,WAT,Water at Hydroelectric Turbine,,,0,17204.000,1932.000,,EIA923
26,66,2020,Retail,DFO,Distillate Fuel Oil,2.52,gallons,104097,14365.386,1387.23968,1430.144,PCE
26,66,2020,Retail,WAT,Water at Hydroelectric Turbine,,0,,0.000,2110.65525,2131.975,PCE
26,66,2021,Retail,DFO,Distillate Fuel Oil,2.56,gallons,102616,14161.008,1438.68363,1483.179,PCE
26,66,2021,Retail,WAT,Water at Hydroelectric Turbine,,0,,0.000,2476.38303,2501.397,PCE
27,61685,2005,Retail,DFO,Distillate Fuel Oil,1.30,gallons,20295,2800.800,,226.995,PCE
27,61685,2006,Retail,DFO,Distillate Fuel Oil,2.32,gallons,28802,3974.800,,363.207,PCE
27,61685,2007,Retail,DFO,Distillate Fuel Oil,2.50,gallons,34133,4710.400,,439.196,PCE
27,61685,2008,Retail,DFO,Distillate Fuel Oil,3.50,gallons,37200,5133.500,,466.314,PCE
27,61685,2009,Retail,DFO,Distillate Fuel Oil,2.35,gallons,55531,7663.400,,713.895,PCE
27,61685,2010,Retail,DFO,Distillate Fuel Oil,2.92,gallons,73847,10190.900,,933.501,PCE
27,61685,2011,Retail,DFO,Distillate Fuel Oil,3.71,gallons,94630,13059.100,,1170.426,PCE
27,61685,2012,Retail,DFO,Distillate Fuel Oil,3.82,gallons,112960,15588.400,,1372.032,PCE
27,61685,2013,Retail,DFO,Distillate Fuel Oil,3.73,gallons,109596,15124.200,,1298.280,PCE
27,61685,2014,Retail,DFO,Distillate Fuel Oil,3.73,gallons,80868,11159.800,,1034.480,PCE
27,61685,2015,Retail,DFO,Distillate Fuel Oil,3.15,gallons,90830,12534.600,,1171.200,PCE
27,61685,2016,Retail,DFO,Distillate Fuel Oil,2.09,gallons,87912,12131.900,,1266.426,PCE
27,61685,2017,Retail,DFO,Distillate Fuel Oil,2.20,gallons,94312,13015.100,,1411.332,PCE
27,61685,2018,Retail,DFO,Distillate Fuel Oil,2.64,gallons,92587,12777.100,,1377.214,PCE
27,61685,2019,Retail,DFO,Distillate Fuel Oil,2.61,gallons,94216,13001.900,,1396.263,PCE
27,61685,2020,Retail,DFO,Distillate Fuel Oil,2.19,gallons,93434,12893.892,,1392.465,PCE
27,61685,2021,Retail,DFO,Distillate Fuel Oil,2.25,gallons,108283,14943.054,,1424.009,PCE
28,7414,2002,Retail,DFO,Distillate Fuel Oil,,gallons,0,0.000,0.000,,EIA923
28,7414,2004,Retail,DFO,Distillate Fuel Oil,,gallons,3190.74,440.200,-31.001,,EIA923
28,7414,2005,Retail,DFO,Distillate Fuel Oil,,gallons,2855.58,394.100,-24.002,,EIA923
28,7414,2006,Retail,DFO,Distillate Fuel Oil,,gallons,5291.58,730.000,-2.001,,EIA923
28,7414,2007,Retail,DFO,Distillate Fuel Oil,,gallons,3612,498.800,-27.000,,EIA923
28,7414,2008,Retail,DFO,Distillate Fuel Oil,,gallons,7140,985.300,6.000,,EIA923
28,7414,2009,Retail,DFO,Distillate Fuel Oil,,gallons,7392,1020.000,69.000,,EIA923
28,7414,2010,Retail,DFO,Distillate Fuel Oil,,gallons,5502,759.500,9.000,,EIA923
28,7414,2011,Retail,DFO,Distillate Fuel Oil,,gallons,13692,1889.500,119.000,,EIA923
28,7414,2012,Retail,DFO,Distillate Fuel Oil,,gallons,6972,962.100,31.000,,EIA923
28,7414,2013,Retail,DFO,Distillate Fuel Oil,,gallons,9996,1379.200,76.000,,EIA923
28,7414,2014,Retail,DFO,Distillate Fuel Oil,,gallons,2520,348.000,-24.000,,EIA923
28,7414,2015,Retail,DFO,Distillate Fuel Oil,,gallons,18522,2556.000,184.000,,EIA923
28,7414,2016,Retail,DFO,Distillate Fuel Oil,,gallons,4704,649.400,-1.000,,EIA923
28,7414,2017,Retail,DFO,Distillate Fuel Oil,,gallons,10248,1414.000,66.000,,EIA923
28,7414,2018,Retail,DFO,Distillate Fuel Oil,,gallons,10122,1396.600,77.000,,EIA923
28,7414,2019,DFO,DFO,Distillate Fuel Oil,,gallons,210,29.000,-11.000,,EIA923
28,7414,2020,Retail,DFO,Distillate Fuel Oil,,gallons,6510,903.000,8.000,,EIA923
28,7414,2021,Retail,DFO,Distillate Fuel Oil,,gallons,7308,1013.000,20.000,,EIA923
29,406,2001,Retail,DFO,Distillate Fuel Oil,,gallons,796152,109869.000,11559.001,,EIA923
29,406,2002,Retail,DFO,Distillate Fuel Oil,0.92,gallons,803804,110925.000,,11738.810,PCE
29,406,2003,Retail,DFO,Distillate Fuel Oil,1.16,gallons,851379,117490.300,,12342.449,PCE
29,406,2004,Retail,DFO,Distillate Fuel Oil,1.47,gallons,848907,117149.000,,12348.782,PCE
29,406,2005,Retail,DFO,Distillate Fuel Oil,2.06,gallons,840172,115943.900,,12195.649,PCE
29,406,2006,Retail,DFO,Distillate Fuel Oil,2.29,gallons,857672,118358.800,,11930.870,PCE
29,406,2007,Retail,DFO,Distillate Fuel Oil,2.37,gallons,810693,111875.600,,11689.415,PCE
29,406,2008,Retail,DFO,Distillate Fuel Oil,3.34,gallons,845599,116692.700,,11963.174,PCE
29,406,2009,Retail,DFO,Distillate Fuel Oil,2.20,gallons,871129,120215.800,,12300.164,PCE
29,406,2010,Retail,DFO,Distillate Fuel Oil,2.77,gallons,780879,107761.500,,11181.825,PCE
29,406,2011,Retail,DFO,Distillate Fuel Oil,3.94,gallons,751919,103764.900,,10581.857,PCE
29,406,2012,Retail,DFO,Distillate Fuel Oil,3.82,gallons,733541,101228.600,,10290.200,PCE
29,406,2013,Retail,DFO,Distillate Fuel Oil,3.77,gallons,696292,96088.400,,9914.560,PCE
29,406,2014,Retail,DFO,Distillate Fuel Oil,3.57,gallons,622444,85897.400,,9012.120,PCE
29,406,2015,Retail,DFO,Distillate Fuel Oil,2.96,gallons,631168,87101.300,,9257.720,PCE
29,406,2016,Retail,DFO,Distillate Fuel Oil,2.00,gallons,650813,89812.200,,9366.719,PCE
