reporting_entity_id,year,residential_revenue_per_kwh,residential_revenue_per_kwh_subsidized,commercial_revenue_per_kwh,industrial_revenue_per_kwh,transportation_revenue_per_kwh,community_revenue_per_kwh,other_revenue_per_kwh,total_revenue_per_kwh,source
178,2012,0.48,0.20,0.48,,,,,0.48,PCE
178,2013,0.49,0.20,0.49,,,,,0.49,PCE
178,2014,0.46,0.22,0.46,,,,,0.46,PCE
178,2015,0.42,0.23,0.42,,,,,0.42,PCE
178,2016,0.34,0.24,0.34,,,,,0.34,PCE
178,2017,0.38,0.24,0.38,,,,,0.38,PCE
178,2018,0.45,0.18,0.45,,,,,0.45,PCE
178,2019,0.41,0.19,0.41,,,,,0.41,PCE
178,2020,0.37,0.20,0.37,,,,,0.37,PCE
178,2021,0.44,0.21,0.44,,,,,0.44,PCE
179,2002,0.22,0.13,0.22,,,,,0.22,PCE
179,2003,0.40,0.21,,,,,,,PCE
179,2004,0.41,0.22,,,,,,,PCE
179,2005,0.46,0.26,0.46,,,,,0.46,PCE
179,2006,0.48,0.21,0.48,,,,,0.48,PCE
179,2007,0.47,0.21,0.47,,,,,0.47,PCE
179,2008,0.43,0.15,0.43,,,,,0.43,PCE
179,2009,0.54,0.18,0.54,,,,,0.54,PCE
179,2010,0.51,0.21,0.51,,,,,0.51,PCE
179,2011,0.52,0.21,0.52,,,,,0.52,PCE
179,2012,0.57,0.21,0.57,,,,,0.57,PCE
179,2013,0.55,0.20,0.55,,,,,0.55,PCE
179,2014,0.55,0.20,0.55,,,,,0.55,PCE
179,2015,0.56,0.22,0.56,,,,,0.56,PCE
179,2016,0.53,0.23,0.53,,,,,0.53,PCE
179,2017,0.51,0.24,0.51,,,,,0.51,PCE
179,2018,0.50,0.25,0.50,,,,,0.50,PCE
179,2019,0.54,0.27,0.54,,,,,0.54,PCE
179,2020,0.56,0.28,0.56,,,,,0.56,PCE
179,2021,0.52,0.27,0.52,,,,,0.52,PCE
180,2002,0.23,0.16,0.23,,,,,0.23,PCE
180,2003,0.43,0.32,0.42,,,,,0.41,PCE
180,2004,0.45,0.34,,,,,,,PCE
180,2005,0.47,0.29,,,,,,,PCE
180,2006,0.50,0.23,0.50,,,,,0.49,PCE
180,2007,0.57,0.27,0.57,,,,,0.56,PCE
180,2008,0.60,0.25,0.60,,,,,0.59,PCE
180,2009,0.60,0.23,0.60,,,,,0.58,PCE
180,2010,0.60,0.26,0.60,,,,,0.58,PCE
180,2011,0.60,0.27,0.60,,,,,0.58,PCE
180,2012,0.60,0.17,0.60,,,,,0.59,PCE
180,2013,0.67,0.24,0.67,,,,,0.64,PCE
180,2014,0.96,0.63,0.96,,,,,0.92,PCE
180,2015,0.96,0.62,0.96,,,,,0.92,PCE
180,2016,0.96,0.59,0.96,,,,,0.92,PCE
180,2017,0.77,0.47,0.77,,,,,0.73,PCE
180,2018,0.75,0.41,0.75,,,,,0.72,PCE
180,2019,0.75,0.35,0.75,,,,,0.73,PCE
181,2002,0.27,0.21,0.27,,,,,0.26,PCE
181,2003,0.46,0.33,0.46,,,,,0.45,PCE
181,2004,0.48,0.33,0.48,,,,,0.47,PCE
181,2005,0.52,0.33,0.52,,,,,0.49,PCE
181,2006,0.52,0.33,,,,,,,PCE
181,2007,0.52,0.33,,,,,,,PCE
181,2008,0.52,0.29,0.52,,,,,0.51,PCE
181,2009,0.64,0.25,0.64,,,,,0.63,PCE
181,2010,0.65,0.42,0.65,,,,,0.63,PCE
181,2011,0.65,0.39,0.65,,,,,0.64,PCE
181,2012,0.65,0.19,0.65,,,,,0.64,PCE
181,2013,0.65,0.19,0.65,,,,,0.63,PCE
181,2014,0.65,0.26,0.65,,,,,0.64,PCE
181,2015,0.65,0.35,0.65,,,,,0.63,PCE
181,2016,0.65,0.37,0.65,,,,,0.64,PCE
181,2017,0.65,0.42,0.65,,,,,0.64,PCE
181,2018,0.65,0.37,0.65,,,,,0.64,PCE
181,2019,0.65,0.23,0.65,,,,,0.64,PCE
181,2020,0.65,0.25,0.65,,,,,0.65,PCE
181,2021,0.65,0.28,0.65,,,,,0.65,PCE
182,2002,0.23,0.13,0.23,,,,,0.23,PCE
182,2003,0.41,0.21,0.41,,,,,0.41,PCE
182,2004,0.43,0.24,0.43,,,,,0.43,PCE
182,2005,0.43,0.26,0.43,,,,,0.43,PCE
182,2006,0.47,0.21,0.47,,,,,0.47,PCE
182,2007,0.46,0.21,0.46,,,,,0.46,PCE
182,2008,0.43,0.15,,,,,,,PCE
182,2009,0.54,0.18,,,,,,,PCE
182,2010,0.51,0.21,0.51,,,,,0.51,PCE
182,2011,0.52,0.21,0.52,,,,,0.52,PCE
182,2012,0.57,0.21,0.57,,,,,0.57,PCE
182,2013,0.55,0.20,0.55,,,,,0.55,PCE
182,2014,0.55,0.20,0.55,,,,,0.55,PCE
182,2015,0.56,0.22,0.56,,,,,0.56,PCE
182,2016,0.53,0.23,0.53,,,,,0.53,PCE
182,2017,0.51,0.24,,,,,,0.51,PCE
182,2018,0.50,0.25,,,,,,0.50,PCE
182,2019,0.54,0.27,,,,,,0.54,PCE
182,2020,0.56,0.28,,,,,,0.56,PCE
182,2021,0.52,0.27,,,,,,0.52,PCE
183,2002,0.29,0.19,0.29,,,,,0.29,PCE
183,2003,0.50,0.29,0.50,,,,,0.49,PCE
183,2004,0.50,0.32,0.50,,,,,0.48,PCE
183,2005,0.50,0.28,0.50,,,,,0.49,PCE
183,2006,0.50,0.23,0.50,,,,,0.49,PCE
183,2007,0.55,0.19,0.55,,,,,0.54,PCE
183,2008,0.55,0.16,0.55,,,,,0.53,PCE
183,2009,0.55,0.16,0.55,,,,,0.53,PCE
183,2010,0.55,0.22,0.55,,,,,0.53,PCE
183,2011,0.55,0.19,0.55,,,,,0.54,PCE
183,2012,0.55,0.15,0.55,,,,,0.53,PCE
183,2013,0.85,0.42,0.85,,,,,0.80,PCE
183,2014,1.00,0.65,1.00,,,,,0.94,PCE
183,2015,0.94,0.60,0.94,,,,,0.88,PCE
183,2016,0.67,0.44,0.67,,,,,0.62,PCE
183,2017,0.51,0.25,0.51,,,,,0.49,PCE
183,2018,0.51,0.23,0.51,,,,,0.51,PCE
183,2019,0.51,0.20,,,,,,,PCE
184,2002,0.15,0.10,0.15,,,,,0.15,PCE
184,2003,0.26,0.16,0.26,,,,,0.26,PCE
184,2004,0.27,0.17,0.27,,,,,0.27,PCE
184,2005,0.30,0.18,0.30,,,,,0.30,PCE
184,2006,0.34,0.17,0.34,,,,,0.34,PCE
184,2007,0.34,0.13,0.34,,,,,0.34,PCE
184,2008,0.41,0.16,0.41,,,,,0.40,PCE
184,2009,0.47,0.18,0.47,,,,,0.47,PCE
184,2010,0.39,0.18,0.39,,,,,0.38,PCE
184,2011,0.39,0.19,0.39,,,,,0.39,PCE
184,2012,0.41,0.20,0.41,,,,,0.41,PCE
184,2013,0.42,0.21,0.42,,,,,0.42,PCE
184,2014,0.44,0.20,0.44,,,,,0.44,PCE
184,2015,0.45,0.21,0.45,,,,,0.45,PCE
184,2016,0.41,0.21,0.41,,,,,0.41,PCE
184,2017,0.44,0.27,0.44,,,,,0.44,PCE
184,2018,0.44,0.29,0.44,,,,,0.44,PCE
184,2019,0.45,0.30,,,,,,,PCE
184,2020,0.46,0.29,0.46,,,,,0.46,PCE
184,2021,0.45,0.26,0.45,,,,,0.45,PCE
185,2002,0.12,0.12,,,,,,,PCE
185,2003,0.22,0.19,,,,,,,PCE
185,2004,0.25,0.21,0.25,,,,,0.25,PCE
185,2005,0.30,0.23,0.30,,,,,0.30,PCE
185,2006,0.29,0.22,0.29,,,,,0.29,PCE
185,2007,0.34,0.25,0.34,,,,,0.34,PCE
185,2008,0.46,0.36,0.46,,,,,0.46,PCE
185,2009,0.32,0.24,0.32,,,,,0.32,PCE
185,2010,0.38,0.23,0.38,,,,,0.38,PCE
185,2011,0.45,0.24,0.45,,,,,0.45,PCE
185,2012,0.50,0.28,0.50,,,,,0.50,PCE
185,2013,0.48,0.25,0.48,,,,,0.48,PCE
185,2014,0.47,0.25,0.47,,,,,0.47,PCE
185,2015,0.40,0.25,0.40,,,,,0.40,PCE
185,2016,0.35,0.24,0.35,,,,,0.35,PCE
185,2017,0.40,0.27,0.40,,,,,0.40,PCE
185,2018,0.44,0.30,0.44,,,,,0.44,PCE
185,2019,0.41,0.28,0.41,,,,,0.41,PCE
185,2020,0.36,0.28,0.36,,,,,0.36,PCE
185,2021,0.42,0.31,0.42,,,,,0.42,PCE
186,2002,0.12,0.08,0.12,,,,,0.11,PCE
186,2003,0.35,0.25,,,,,,,PCE
186,2006,0.35,0.25,,,,,,,PCE
186,2007,0.50,0.28,0.50,,,,,0.49,PCE
186,2008,0.51,0.28,,,,,,,PCE
186,2012,0.64,0.30,0.64,,,,,0.63,PCE
186,2013,0.90,0.38,0.90,,,,,0.89,PCE
186,2014,0.90,0.38,0.90,,,,,0.89,PCE
186,2015,0.93,0.48,0.93,,,,,0.92,PCE
186,2016,0.90,0.52,0.90,,,,,0.89,PCE
186,2017,0.90,0.54,0.90,,,,,0.89,PCE
186,2018,0.83,0.46,0.83,,,,,0.81,PCE
186,2019,0.90,0.49,0.90,,,,,0.90,PCE
187,2002,0.09,0.08,,,,,,,PCE
187,2003,0.15,0.13,0.15,,,,,0.14,PCE
187,2004,0.15,0.13,0.15,,,,,0.14,PCE
187,2005,0.15,0.13,0.15,,,,,0.14,PCE
187,2006,0.15,0.12,0.15,,,,,0.14,PCE
187,2007,0.15,0.12,0.15,,,,,0.14,PCE
187,2008,0.15,0.13,0.15,,,,,0.13,PCE
187,2009,0.17,0.15,0.17,,,,,0.15,PCE
187,2010,0.15,0.14,0.15,,,,,0.14,PCE
187,2011,0.15,0.14,0.15,,,,,0.15,PCE
187,2012,0.15,0.14,0.15,,,,,0.15,PCE
187,2013,0.15,0.14,,,,,,,PCE
187,2014,0.15,0.15,,,,,,,PCE
187,2015,0.15,0.15,,,,,,,PCE
187,2016,0.15,0.15,0.15,,,,,0.15,PCE
187,2017,0.18,0.18,0.18,,,,,0.18,PCE
187,2018,0.19,0.19,0.19,,,,,0.19,PCE
187,2019,0.19,0.19,0.19,,,,,0.19,PCE
187,2020,0.19,0.19,0.19,,,,,0.19,PCE
187,2021,0.15,0.15,0.15,,,,,0.15,PCE
188,2002,0.22,0.13,,,,,,,PCE
188,2003,0.40,0.21,0.40,,,,,0.40,PCE
188,2004,0.47,0.25,0.47,,,,,0.47,PCE
188,2005,0.48,0.27,0.48,,,,,0.48,PCE
188,2006,0.49,0.22,0.49,,,,,0.49,PCE
188,2007,0.48,0.21,,,,,,,PCE
188,2008,0.53,0.16,,,,,,,PCE
188,2009,0.66,0.19,0.66,,,,,0.66,PCE
188,2010,0.62,0.23,0.62,,,,,0.62,PCE
188,2011,0.64,0.22,0.64,,,,,0.64,PCE
188,2012,0.70,0.22,0.70,,,,,0.70,PCE
188,2013,0.69,0.21,0.69,,,,,0.69,PCE
188,2014,0.69,0.21,0.69,,,,,0.69,PCE
188,2015,0.71,0.22,0.71,,,,,0.71,PCE
188,2016,0.57,0.22,0.57,,,,,0.57,PCE
188,2017,0.52,0.22,0.52,,,,,0.52,PCE
188,2018,0.57,0.24,0.57,,,,,0.57,PCE
188,2019,0.60,0.24,0.60,,,,,0.60,PCE
188,2020,0.60,0.26,0.60,,,,,0.60,PCE
188,2021,0.56,0.26,0.56,,,,,0.56,PCE
189,2002,0.23,0.15,0.23,,,,,0.23,PCE
189,2003,0.30,0.16,0.30,,,,,0.30,PCE
189,2004,0.31,0.18,,,,,,,PCE
189,2005,0.40,0.22,,,,,,,PCE
189,2006,0.45,0.20,,,,,,,PCE
189,2007,0.50,0.20,0.50,,,,,0.50,PCE
189,2008,0.58,0.21,0.58,,,,,0.58,PCE
189,2009,0.47,0.20,0.47,,,,,0.47,PCE
189,2010,0.54,0.22,0.54,,,,,0.54,PCE
189,2011,0.60,0.26,0.60,,,,,0.60,PCE
189,2012,0.63,0.24,0.63,,,,,0.63,PCE
189,2013,0.60,0.21,0.60,,,,,0.60,PCE
189,2014,0.59,0.23,0.59,,,,,0.59,PCE
189,2015,0.56,0.23,0.56,,,,,0.56,PCE
189,2016,0.47,0.24,0.47,,,,,0.47,PCE
189,2017,0.47,0.24,0.47,,,,,0.47,PCE
189,2018,0.29,0.26,0.29,,,,,0.29,PCE
189,2019,0.28,0.26,0.28,,,,,0.28,PCE
189,2020,0.26,0.26,0.26,,,,,0.26,PCE
189,2021,0.29,0.28,0.29,,,,,0.29,PCE
190,2002,0.25,0.19,0.25,,,,,0.25,PCE
190,2003,0.43,0.25,0.43,,,,,0.43,PCE
190,2004,0.44,0.27,0.44,,,,,0.44,PCE
190,2005,0.48,0.27,0.48,,,,,0.48,PCE
190,2006,0.54,0.26,0.54,,,,,0.54,PCE
190,2007,0.60,0.30,,,,,,,PCE
190,2008,0.72,0.38,,,,,,,PCE
190,2009,0.90,0.49,0.90,,,,,0.90,PCE
190,2010,0.72,0.44,0.72,,,,,0.72,PCE
190,2011,0.69,0.36,0.69,,,,,0.69,PCE
190,2012,0.62,0.31,0.62,,,,,0.62,PCE
190,2013,0.62,0.30,0.62,,,,,0.62,PCE
190,2014,0.62,0.28,0.62,,,,,0.62,PCE
190,2015,0.62,0.31,0.62,,,,,0.62,PCE
190,2016,0.59,0.34,0.59,,,,,0.59,PCE
190,2017,0.55,0.29,0.55,,,,,0.55,PCE
190,2018,0.55,0.29,0.55,,,,,0.55,PCE
190,2019,0.55,0.28,0.55,,,,,0.55,PCE
190,2020,0.55,0.28,0.55,,,,,0.55,PCE
190,2021,0.55,0.30,0.55,,,,,0.55,PCE
191,2002,0.16,0.11,0.16,,,,,0.16,PCE
191,2003,0.28,0.20,0.28,,,,,0.28,PCE
191,2004,0.32,0.25,0.32,,,,,0.32,PCE
191,2005,0.36,0.24,,,,,,,PCE
191,2006,0.41,0.21,,,,,,,PCE
191,2007,0.41,0.22,0.41,,,,,0.41,PCE
191,2008,0.49,0.24,0.49,,,,,0.49,PCE
191,2009,0.45,0.24,0.45,,,,,0.45,PCE
191,2010,0.45,0.17,,,,,,,PCE
191,2011,0.50,0.17,0.50,,,,,0.50,PCE
191,2012,0.53,0.18,0.53,,,,,0.53,PCE
191,2013,0.52,0.19,0.52,,,,,0.52,PCE
191,2014,0.53,0.21,0.53,,,,,0.53,PCE
191,2015,0.45,0.19,0.45,,,,,0.45,PCE
191,2016,0.43,0.19,,,,,,,PCE
191,2017,0.43,0.19,0.22,,,,,0.25,PCE
191,2018,0.46,0.19,0.46,,,,,0.46,PCE
191,2019,0.47,0.19,0.47,,,,,0.47,PCE
191,2020,0.41,0.20,0.41,,,,,0.41,PCE
191,2021,0.39,0.20,0.39,,,,,0.39,PCE
192,2001,0.18,,0.15,,0.16,,,0.16,EIA861
192,2002,0.17,,0.15,,0.16,,,0.15,EIA861
192,2003,0.18,,0.16,0.12,,,,0.16,EIA861
192,2004,0.18,,0.16,0.12,,,,0.16,EIA861
192,2005,0.20,,0.17,,,,,0.18,EIA861
192,2007,0.23,,0.20,,,,,0.21,EIA861
192,2010,0.25,,0.22,,,,,0.22,EIA861
192,2011,0.28,,0.25,,,,,0.26,EIA861
192,2012,0.30,,0.27,,,,,0.28,EIA861
192,2013,0.28,,0.24,,,,,0.25,EIA861
192,2014,0.26,,0.23,,,,,0.24,EIA861
192,2015,0.24,,0.20,,,,,0.21,EIA861
192,2016,0.23,,0.21,,,,,0.21,EIA861
192,2017,0.26,,0.23,,,,,0.24,EIA861
192,2018,0.26,,0.23,,,,,0.24,EIA861
192,2019,0.25,,0.22,,,,,0.22,EIA861
192,2020,,,,,,,,0.24,EIA861S
193,2001,0.09,,0.09,,0.08,,,0.09,EIA861
193,2002,0.09,,0.09,,0.09,,,0.09,EIA861
193,2003,0.09,,0.09,0.07,,,,0.09,EIA861
193,2004,0.09,,0.09,0.06,,,,0.09,EIA861
193,2005,0.10,,0.10,0.10,,,,0.10,EIA861
193,2006,0.09,,0.10,0.10,,,,0.10,EIA861
193,2007,0.09,,0.09,0.09,,,,0.09,EIA861
193,2008,0.10,,0.09,0.09,,,,0.09,EIA861
193,2009,0.09,,0.09,0.10,,,,0.09,EIA861
193,2012,0.10,,0.10,0.10,,,,0.10,EIA861
193,2013,0.11,,0.11,0.11,,,,0.11,EIA861
193,2014,0.12,,0.18,0.04,,,,0.13,EIA861
193,2015,0.13,,0.15,0.11,,,,0.13,EIA861
193,2016,0.14,,0.14,0.12,,,,0.14,EIA861
193,2017,0.16,,0.16,0.13,,,,0.15,EIA861
193,2019,0.19,,0.17,0.13,,,,0.17,EIA861
193,2020,,,,,,,,0.15,EIA861S
194,2001,0.09,,0.07,,0.08,,,0.08,EIA861
194,2002,0.06,,0.12,,0.09,,,0.09,EIA861
194,2003,0.09,,0.09,,,,,0.09,EIA861
194,2005,0.11,,0.09,,,,,0.09,EIA861
194,2006,0.12,,0.10,,,,,0.10,EIA861
194,2007,0.12,,0.10,,,,,0.11,EIA861
194,2008,0.13,,0.10,,,,,0.11,EIA861
194,2009,0.13,,0.10,,,,,0.10,EIA861
194,2010,0.12,,0.10,,,,,0.10,EIA861
194,2011,0.12,,0.10,,,,,0.10,EIA861
194,2012,0.12,,0.10,,,,,0.11,EIA861
194,2013,0.12,,0.11,,,,,0.11,EIA861
194,2014,0.12,,0.10,,,,,0.11,EIA861
194,2015,0.13,,0.11,,,,,0.12,EIA861
194,2016,0.13,,0.11,,,,,0.12,EIA861
194,2017,0.13,,0.12,,,,,0.12,EIA861
194,2018,0.14,,0.12,,,,,0.13,EIA861
194,2019,0.15,,0.13,,,,,0.13,EIA861
194,2020,,,,,,,,0.15,EIA861S
194,2021,0.19,,0.14,,,,,0.15,BUECI
195,2003,0.09,,0.11,0.15,,,,0.10,EIA861
195,2004,0.09,,0.11,0.12,,,,0.10,EIA861
195,2005,0.10,,0.12,0.14,,,,0.11,EIA861
195,2006,0.09,,0.12,,,,,0.11,EIA861
195,2007,0.09,,0.11,0.16,,,,0.10,EIA861
195,2008,0.09,,0.12,0.17,,,,0.11,EIA861
195,2009,0.09,,0.11,0.17,,,,0.10,EIA861
195,2010,0.09,,0.11,0.20,,,,0.10,EIA861
195,2011,0.09,,0.12,0.18,,,,0.11,EIA861
195,2019,0.15,,0.17,0.23,,,,0.16,EIA861
195,2020,,,,,,,,0.17,EIA861S
195,2021,,,,,,,,0.14,EIA861S
197,2001,,,0.17,,,,,0.17,EIA861
197,2002,,,0.14,,,,,0.14,EIA861
198,2004,0.10,,0.10,0.10,,,,0.10,EIA861
198,2007,0.11,,0.12,0.11,,,,0.11,EIA861
198,2008,0.10,,0.12,0.11,,,,0.11,EIA861
198,2009,0.10,,0.11,0.11,,,,0.10,EIA861
198,2010,0.10,,0.12,0.11,,,,0.11,EIA861
198,2011,0.10,,0.12,0.11,,,,0.11,EIA861
198,2012,0.10,,0.11,0.11,,,,0.11,EIA861
198,2013,0.10,,0.11,0.11,,,,0.10,EIA861
198,2014,0.10,,0.11,0.11,,,,0.11,EIA861
198,2015,0.10,,0.12,0.11,,,,0.11,EIA861
198,2016,0.10,,0.12,0.11,,,,0.11,EIA861
198,2017,0.10,,0.12,0.11,,,,0.11,EIA861
198,2018,0.10,,0.11,0.09,,,,0.10,EIA861
198,2019,0.10,,0.11,0.11,,,,0.11,EIA861
198,2020,,,,,,,,0.11,EIA861S
199,2001,0.13,,0.15,0.09,0.12,,,0.12,EIA861
199,2004,0.14,,0.15,0.11,,,,0.12,EIA861
199,2005,0.14,,0.16,0.12,,,,0.13,EIA861
199,2006,0.15,,0.17,0.13,,,,0.14,EIA861
199,2007,0.17,,0.17,0.13,,,,0.15,EIA861
199,2008,0.16,,0.17,0.14,,,,0.15,EIA861
199,2009,0.17,,0.19,0.15,,,,0.16,EIA861
199,2010,0.17,,0.18,0.14,,,,0.16,EIA861
199,2011,0.19,,0.20,0.16,,,,0.18,EIA861
199,2012,0.20,,0.22,0.17,,,,0.19,EIA861
199,2013,0.20,,0.22,0.17,,,,0.19,EIA861
199,2014,0.21,,0.23,0.19,,,,0.20,EIA861
199,2015,0.22,,0.23,0.18,,,,0.20,EIA861
199,2016,0.22,,0.23,0.19,,,,0.21,EIA861
199,2020,,,,,,,,0.24,EIA861S
199,2021,,,,,,,,0.23,EIA861S
200,2001,0.11,,0.11,0.07,0.04,,,0.09,EIA861
200,2002,0.11,,0.11,0.08,0.04,,,0.09,EIA861
200,2003,0.11,,0.10,0.08,,,,0.10,EIA861
200,2004,0.11,,0.12,0.04,,,,0.10,EIA861
200,2007,0.11,,0.11,0.04,,,,0.10,EIA861
200,2008,0.11,,0.11,0.04,,,,0.10,EIA861
200,2009,0.10,,0.11,0.07,,,,0.10,EIA861
200,2010,0.11,,0.12,,,,,0.11,EIA861
200,2011,0.11,,0.11,,,,,0.11,EIA861
200,2012,0.11,,0.11,,,,,0.11,EIA861
200,2013,0.11,,0.11,,,,,0.11,EIA861
200,2014,0.11,,0.11,,,,,0.11,EIA861
200,2015,0.11,,0.12,,,,,0.11,EIA861
200,2016,0.12,,0.12,,,,,0.12,EIA861
200,2017,0.11,,0.12,,,,,0.11,EIA861
200,2018,0.11,,0.10,,,,,0.10,EIA861
200,2019,0.11,,0.12,,,,,0.11,EIA861
200,2020,,,,,,,,0.12,EIA861S
200,2021,,,,,,,,0.12,EIA861S
