fips_code,name,residents_employed,unemployment_insurance_claimants,measurement_year
0227420,Gakona,116,33,2002
0227420,Gakona,109,23,2001
0227530,Galena,269,27,2016
0227530,Galena,269,27,2015
0227530,Galena,251,33,2014
0227530,Galena,252,43,2013
0227530,Galena,259,26,2012
0227530,Galena,272,37,2011
0227530,Galena,263,37,2010
0227530,Galena,264,42,2009
0227530,Galena,268,27,2008
0227530,Galena,293,39,2007
0227530,Galena,308,60,2006
0227530,Galena,325,39,2005
0227530,Galena,332,40,2004
0227530,Galena,350,50,2003
0227530,Galena,335,50,2002
0227530,Galena,324,47,2001
0227640,Gambell,266,57,2016
0227640,Gambell,266,57,2015
0227640,Gambell,246,57,2014
0227640,Gambell,254,78,2013
0227640,Gambell,237,76,2012
0227640,Gambell,231,100,2011
0227640,Gambell,260,113,2010
0227640,Gambell,259,116,2009
0227640,Gambell,265,95,2008
0227640,Gambell,265,68,2007
0227640,Gambell,249,82,2006
0227640,Gambell,274,77,2005
0227640,Gambell,264,71,2004
0227640,Gambell,258,68,2003
0227640,Gambell,250,70,2002
0227640,Gambell,253,59,2001
0227700,Game Creek,7,1,2003
0227700,Game Creek,6,0,2001
0228200,Gateway,2850,295,2016
0228200,Gateway,2850,295,2015
0228200,Gateway,2757,293,2014
0228200,Gateway,2642,369,2013
0228200,Gateway,2535,375,2012
0228200,Gateway,2479,382,2011
0228200,Gateway,2340,351,2010
0228200,Gateway,1702,267,2009
0228200,Gateway,1727,214,2008
0228200,Gateway,1710,187,2007
0228200,Gateway,1664,196,2006
0228200,Gateway,1577,192,2005
0228200,Gateway,1488,238,2004
0228200,Gateway,1423,212,2003
0228200,Gateway,1389,207,2002
0228200,Gateway,1333,154,2001
0228590,Glacier View,80,8,2016
0228590,Glacier View,80,8,2015
0228590,Glacier View,81,9,2014
0228590,Glacier View,88,10,2013
0228590,Glacier View,86,17,2012
0228590,Glacier View,97,23,2011
0228590,Glacier View,85,27,2010
0228590,Glacier View,99,26,2009
0228590,Glacier View,107,16,2008
0228590,Glacier View,86,11,2007
0228590,Glacier View,84,11,2006
0228590,Glacier View,100,20,2005
0228590,Glacier View,100,27,2004
0228590,Glacier View,84,20,2003
0228590,Glacier View,87,22,2002
0228590,Glacier View,79,17,2001
0228740,Glennallen,222,27,2016
0228740,Glennallen,222,27,2015
0228740,Glennallen,236,40,2014
0228740,Glennallen,242,38,2013
0228740,Glennallen,226,32,2012
0228740,Glennallen,220,44,2011
0228740,Glennallen,212,50,2010
0228740,Glennallen,213,46,2009
0228740,Glennallen,205,23,2008
0228740,Glennallen,247,27,2007
0228740,Glennallen,246,32,2006
0228740,Glennallen,266,39,2005
0228740,Glennallen,226,41,2004
0228740,Glennallen,259,51,2003
0228740,Glennallen,248,47,2002
0228740,Glennallen,236,33,2001
0229130,Goldstream,1650,125,2016
0229130,Goldstream,1650,125,2015
0229130,Goldstream,1624,163,2014
0229130,Goldstream,1641,214,2013
0229130,Goldstream,1659,262,2012
0229130,Goldstream,1652,248,2011
0229130,Goldstream,1624,233,2010
0229130,Goldstream,1412,200,2009
0229130,Goldstream,1173,128,2008
0229130,Goldstream,1225,109,2007
0229130,Goldstream,1276,124,2006
0229130,Goldstream,1262,154,2005
0229130,Goldstream,1262,159,2004
0229130,Goldstream,1107,152,2003
0229130,Goldstream,1106,129,2002
0229130,Goldstream,1126,144,2001
0229180,Golovin,99,18,2016
0229180,Golovin,99,18,2015
0229180,Golovin,91,18,2014
0229180,Golovin,92,25,2013
0229180,Golovin,87,24,2012
0229180,Golovin,91,22,2011
0229180,Golovin,88,17,2010
0229180,Golovin,80,17,2009
0229180,Golovin,80,15,2008
0229180,Golovin,83,18,2007
0229180,Golovin,83,17,2006
0229180,Golovin,85,21,2005
0229180,Golovin,91,19,2004
0229180,Golovin,83,14,2003
0229180,Golovin,76,15,2002
0229180,Golovin,80,18,2001
0229290,Goodnews Bay,105,19,2016
0229290,Goodnews Bay,105,19,2015
0229290,Goodnews Bay,111,28,2014
0229290,Goodnews Bay,108,44,2013
0229290,Goodnews Bay,118,52,2012
0229290,Goodnews Bay,128,42,2011
0229290,Goodnews Bay,109,43,2010
0229290,Goodnews Bay,109,35,2009
0229290,Goodnews Bay,105,35,2008
0229290,Goodnews Bay,104,30,2007
0229290,Goodnews Bay,116,38,2006
0229290,Goodnews Bay,111,37,2005
0229290,Goodnews Bay,117,33,2004
0229290,Goodnews Bay,118,47,2003
0229290,Goodnews Bay,104,35,2002
0229290,Goodnews Bay,99,21,2001
0230060,Grayling,92,21,2016
0230060,Grayling,92,21,2015
0230060,Grayling,94,30,2014
0230060,Grayling,100,23,2013
0230060,Grayling,84,31,2012
0230060,Grayling,92,36,2011
0230060,Grayling,92,29,2010
0230060,Grayling,86,32,2009
0230060,Grayling,76,17,2008
0230060,Grayling,78,21,2007
0230060,Grayling,79,21,2006
0230060,Grayling,80,17,2005
0230060,Grayling,79,23,2004
0230060,Grayling,83,12,2003
0230060,Grayling,85,17,2002
0230060,Grayling,82,10,2001
0230500,Gulkana,53,10,2016
0230500,Gulkana,53,10,2015
0230500,Gulkana,47,14,2014
0230500,Gulkana,48,23,2013
0230500,Gulkana,53,26,2012
0230500,Gulkana,60,31,2011
0230500,Gulkana,57,25,2010
0230500,Gulkana,60,15,2009
0230500,Gulkana,46,12,2008
0230500,Gulkana,48,14,2007
0230500,Gulkana,39,8,2006
0230500,Gulkana,47,5,2005
0230500,Gulkana,46,6,2004
0230500,Gulkana,38,7,2003
0230500,Gulkana,34,4,2002
0230500,Gulkana,42,8,2001
0230940,Gustavus,167,50,2016
0230940,Gustavus,167,50,2015
0230940,Gustavus,159,53,2014
0230940,Gustavus,150,61,2013
0230940,Gustavus,148,55,2012
0230940,Gustavus,136,36,2011
0230940,Gustavus,137,53,2010
0230940,Gustavus,142,42,2009
0230940,Gustavus,135,39,2008
0230940,Gustavus,141,36,2007
0230940,Gustavus,154,44,2006
0230940,Gustavus,153,39,2005
0230940,Gustavus,147,47,2004
0230940,Gustavus,149,47,2003
0230940,Gustavus,135,45,2002
0230940,Gustavus,139,51,2001
0231050,Haines,740,125,2016
0231050,Haines,740,125,2015
0231050,Haines,771,135,2014
0231050,Haines,762,162,2013
0231050,Haines,773,162,2012
0231050,Haines,744,156,2011
0231050,Haines,733,159,2010
0231050,Haines,719,163,2009
0231050,Haines,742,164,2008
0231050,Haines,748,150,2007
0231050,Haines,720,173,2006
0231050,Haines,769,170,2005
0231050,Haines,746,195,2004
0231050,Haines,783,221,2003
0231050,Haines,804,225,2002
0231050,Haines,799,206,2001
0231270,Halibut Cove,7,1,2016
0231270,Halibut Cove,7,1,2015
0231270,Halibut Cove,7,1,2014
0231270,Halibut Cove,7,1,2013
0231270,Halibut Cove,10,1,2012
0231270,Halibut Cove,11,3,2011
0231270,Halibut Cove,8,2,2010
0231270,Halibut Cove,8,1,2009
0231270,Halibut Cove,5,2,2008
0231270,Halibut Cove,7,2,2007
0231270,Halibut Cove,8,2,2006
0231270,Halibut Cove,6,1,2005
0231270,Halibut Cove,9,0,2004
0231270,Halibut Cove,13,0,2003
0231270,Halibut Cove,12,1,2002
0231270,Halibut Cove,12,1,2001
0231710,Happy Valley,199,51,2016
0231710,Happy Valley,199,51,2015
0231710,Happy Valley,207,55,2014
0231710,Happy Valley,217,57,2013
0231710,Happy Valley,242,76,2012
0231710,Happy Valley,226,80,2011
0231710,Happy Valley,212,80,2010
0231710,Happy Valley,194,66,2009
0231710,Happy Valley,189,59,2008
0231710,Happy Valley,182,55,2007
0231710,Happy Valley,195,55,2006
0231710,Happy Valley,178,62,2005
0231710,Happy Valley,217,78,2004
0231710,Happy Valley,187,70,2003
0231710,Happy Valley,203,68,2002
0231710,Happy Valley,186,66,2001
0231765,Harding-Birch Lakes,61,10,2016
0231765,Harding-Birch Lakes,61,10,2015
0231765,Harding-Birch Lakes,66,9,2014
0231765,Harding-Birch Lakes,71,17,2013
0231765,Harding-Birch Lakes,62,16,2012
0231765,Harding-Birch Lakes,71,19,2011
0231765,Harding-Birch Lakes,66,20,2010
0231765,Harding-Birch Lakes,68,15,2009
0231765,Harding-Birch Lakes,75,15,2008
0231765,Harding-Birch Lakes,67,11,2007
0231765,Harding-Birch Lakes,66,14,2006
0231765,Harding-Birch Lakes,60,16,2005
0231765,Harding-Birch Lakes,69,22,2004
0231765,Harding-Birch Lakes,63,22,2003
0231765,Harding-Birch Lakes,56,22,2002
0231765,Harding-Birch Lakes,47,16,2001
0232150,Healy,505,87,2016
0232150,Healy,505,87,2015
0232150,Healy,495,89,2014
0232150,Healy,476,123,2013
0232150,Healy,487,115,2012
0232150,Healy,484,127,2011
0232150,Healy,471,129,2010
0232150,Healy,490,125,2009
0232150,Healy,489,108,2008
0232150,Healy,484,101,2007
0232150,Healy,445,105,2006
0232150,Healy,472,109,2005
0232150,Healy,471,129,2004
0232150,Healy,480,145,2003
0232150,Healy,479,131,2002
0232150,Healy,501,114,2001
0232310,Healy Lake,5,3,2013
0232310,Healy Lake,5,2,2012
0232310,Healy Lake,8,3,2011
0232310,Healy Lake,6,2,2010
0232310,Healy Lake,5,0,2008
0232310,Healy Lake,7,1,2007
0232310,Healy Lake,10,4,2006
0232310,Healy Lake,6,0,2005
0232310,Healy Lake,11,5,2004
0232310,Healy Lake,11,3,2003
0232310,Healy Lake,12,3,2002
0232310,Healy Lake,10,3,2001
0232810,Hollis,69,7,2016
0232810,Hollis,69,7,2015
0232810,Hollis,66,12,2014
0232810,Hollis,73,16,2013
0232810,Hollis,67,16,2012
0232810,Hollis,65,15,2011
0232810,Hollis,72,14,2010
0232810,Hollis,56,13,2009
0232810,Hollis,48,10,2008
0232810,Hollis,47,9,2007
0232810,Hollis,43,7,2006
0232810,Hollis,36,11,2005
0232810,Hollis,35,14,2004
0232810,Hollis,44,15,2003
0232810,Hollis,33,10,2002
0232810,Hollis,37,12,2001
0233030,Holy Cross,87,19,2016
0233030,Holy Cross,87,19,2015
0233030,Holy Cross,90,30,2014
0233030,Holy Cross,87,44,2013
0233030,Holy Cross,105,33,2012
0233030,Holy Cross,95,28,2011
0233030,Holy Cross,83,33,2010
0233030,Holy Cross,83,41,2009
0233030,Holy Cross,91,40,2008
0233030,Holy Cross,106,30,2007
0233030,Holy Cross,98,34,2006
0233030,Holy Cross,101,42,2005
0233030,Holy Cross,98,31,2004
0233030,Holy Cross,87,37,2003
0233030,Holy Cross,103,33,2002
0233030,Holy Cross,99,34,2001
0233140,Homer,2005,217,2016
0233140,Homer,2005,217,2015
0233140,Homer,2038,272,2014
0233140,Homer,2022,292,2013
0233140,Homer,2094,343,2012
0233140,Homer,2057,388,2011
0233140,Homer,2026,414,2010
0233140,Homer,2115,398,2009
0233140,Homer,2115,300,2008
0233140,Homer,2122,293,2007
0233140,Homer,2060,320,2006
0233140,Homer,2078,323,2005
0233140,Homer,2009,354,2004
0233140,Homer,2087,420,2003
0233140,Homer,2000,353,2002
0233140,Homer,1659,301,2001
0233360,Hoonah,387,121,2016
0233360,Hoonah,387,121,2015
0233360,Hoonah,396,145,2014
0233360,Hoonah,413,155,2013
0233360,Hoonah,386,159,2012
0233360,Hoonah,372,177,2011
0233360,Hoonah,398,170,2010
0233360,Hoonah,378,178,2009
0233360,Hoonah,429,187,2008
0233360,Hoonah,453,191,2007
0233360,Hoonah,458,177,2006
0233360,Hoonah,487,165,2005
0233360,Hoonah,478,175,2004
0233360,Hoonah,457,162,2003
0233360,Hoonah,460,183,2002
0233360,Hoonah,454,184,2001
0233470,Hooper Bay,495,128,2016
0233470,Hooper Bay,495,128,2015
0233470,Hooper Bay,510,167,2014
0233470,Hooper Bay,470,220,2013
0233470,Hooper Bay,503,183,2012
0233470,Hooper Bay,490,204,2011
0233470,Hooper Bay,486,228,2010
0233470,Hooper Bay,470,203,2009
0233470,Hooper Bay,438,198,2008
0233470,Hooper Bay,458,193,2007
0233470,Hooper Bay,487,170,2006
0233470,Hooper Bay,424,188,2005
0233470,Hooper Bay,434,167,2004
0233470,Hooper Bay,427,150,2003
0233470,Hooper Bay,404,139,2002
0233470,Hooper Bay,399,96,2001
0233580,Hope,65,26,2016
0233580,Hope,65,26,2015
0233580,Hope,58,23,2014
0233580,Hope,65,29,2013
0233580,Hope,65,23,2012
0233580,Hope,65,20,2011
0233580,Hope,67,21,2010
0233580,Hope,63,18,2009
0233580,Hope,63,19,2008
0233580,Hope,61,14,2007
0233580,Hope,55,18,2006
0233580,Hope,61,23,2005
0233580,Hope,68,26,2004
0233580,Hope,72,37,2003
0233580,Hope,75,40,2002
0233580,Hope,71,31,2001
0233800,Houston,747,147,2016
0233800,Houston,747,147,2015
0233800,Houston,754,154,2014
0233800,Houston,774,210,2013
0233800,Houston,785,216,2012
0233800,Houston,748,207,2011
0233800,Houston,719,228,2010
0233800,Houston,687,222,2009
0233800,Houston,728,176,2008
0233800,Houston,680,164,2007
0233800,Houston,668,155,2006
0233800,Houston,641,138,2005
0233800,Houston,596,157,2004
0233800,Houston,588,166,2003
0233800,Houston,532,134,2002
0233800,Houston,490,118,2001
0233910,Hughes,55,17,2016
0233910,Hughes,55,17,2015
0233910,Hughes,57,19,2014
0233910,Hughes,60,18,2013
0233910,Hughes,64,15,2012
0233910,Hughes,59,16,2011
0233910,Hughes,57,10,2010
0233910,Hughes,43,11,2009
0233910,Hughes,49,13,2008
0233910,Hughes,45,7,2007
0233910,Hughes,43,5,2006
0233910,Hughes,42,4,2005
0233910,Hughes,39,6,2004
0233910,Hughes,33,6,2003
0233910,Hughes,35,9,2002
0233910,Hughes,42,6,2001
0234350,Huslia,134,58,2016
0234350,Huslia,134,58,2015
0234350,Huslia,154,66,2014
0234350,Huslia,127,52,2013
0234350,Huslia,133,53,2012
0234350,Huslia,124,54,2011
0234350,Huslia,113,51,2010
0234350,Huslia,103,53,2009
0234350,Huslia,106,46,2008
0234350,Huslia,109,34,2007
0234350,Huslia,96,47,2006
0234350,Huslia,122,38,2005
0234350,Huslia,116,39,2004
0234350,Huslia,124,50,2003
0234350,Huslia,114,55,2002
0234350,Huslia,121,39,2001
0234460,Hydaburg,144,43,2016
0234460,Hydaburg,144,43,2015
0234460,Hydaburg,144,60,2014
0234460,Hydaburg,141,75,2013
0234460,Hydaburg,148,86,2012
0234460,Hydaburg,168,98,2011
0234460,Hydaburg,165,90,2010
0234460,Hydaburg,151,77,2009
0234460,Hydaburg,155,66,2008
0234460,Hydaburg,151,70,2007
0234460,Hydaburg,159,72,2006
0234460,Hydaburg,176,72,2005
0234460,Hydaburg,161,84,2004
0234460,Hydaburg,173,83,2003
0234460,Hydaburg,163,68,2002
0234460,Hydaburg,149,57,2001
0234570,Hyder,19,10,2016
0234570,Hyder,19,10,2015
0234570,Hyder,26,12,2014
0234570,Hyder,30,14,2013
0234570,Hyder,25,12,2012
0234570,Hyder,23,19,2011
0234570,Hyder,19,18,2010
0234570,Hyder,25,16,2009
0234570,Hyder,27,14,2008
0234570,Hyder,22,12,2007
0234570,Hyder,25,11,2006
0234570,Hyder,28,14,2005
0234570,Hyder,29,13,2004
0234570,Hyder,23,17,2003
0234570,Hyder,36,25,2002
0234570,Hyder,54,21,2001
0234790,Igiugig,33,2,2016
0234790,Igiugig,33,2,2015
0234790,Igiugig,33,2,2014
0234790,Igiugig,29,4,2013
0234790,Igiugig,35,6,2012
0234790,Igiugig,32,6,2011
0234790,Igiugig,33,5,2010
0234790,Igiugig,25,4,2009
0234790,Igiugig,24,2,2008
0234790,Igiugig,21,3,2007
0234790,Igiugig,26,4,2006
0234790,Igiugig,28,6,2005
0234790,Igiugig,28,8,2004
0234790,Igiugig,26,6,2003
0234790,Igiugig,23,4,2002
0234790,Igiugig,30,3,2001
0235120,Iliamna,94,12,2016
0235120,Iliamna,94,12,2015
0235120,Iliamna,92,24,2014
0235120,Iliamna,87,27,2013
0235120,Iliamna,109,24,2012
0235120,Iliamna,102,29,2011
0235120,Iliamna,95,39,2010
0235120,Iliamna,88,34,2009
0235120,Iliamna,94,23,2008
0235120,Iliamna,103,22,2007
0235120,Iliamna,102,18,2006
0235120,Iliamna,100,25,2005
0235120,Iliamna,95,30,2004
0235120,Iliamna,98,21,2003
0235120,Iliamna,98,15,2002
0235120,Iliamna,97,14,2001
0236400,Juneau,15783,1273,2016
0236540,Kachemak,192,26,2016
0236540,Kachemak,192,26,2015
0236540,Kachemak,182,29,2014
0236540,Kachemak,177,33,2013
0236540,Kachemak,190,36,2012
0236540,Kachemak,181,38,2011
0236540,Kachemak,196,38,2010
0236540,Kachemak,182,28,2009
0236540,Kachemak,180,19,2008
0236540,Kachemak,185,19,2007
0236540,Kachemak,177,18,2006
0236540,Kachemak,167,14,2005
0236540,Kachemak,173,22,2004
0236540,Kachemak,177,22,2003
0236540,Kachemak,152,20,2002
0236540,Kachemak,152,20,2001
0236770,Kake,215,68,2016
0236770,Kake,215,68,2015
0236770,Kake,235,94,2014
0236770,Kake,258,112,2013
0236770,Kake,251,104,2012
0236770,Kake,242,112,2011
0236770,Kake,253,109,2010
0236770,Kake,244,113,2009
0236770,Kake,251,106,2008
0236770,Kake,264,110,2007
0236770,Kake,295,114,2006
0236770,Kake,316,108,2005
0236770,Kake,330,186,2004
0236770,Kake,361,165,2003
0236770,Kake,370,182,2002
0236770,Kake,367,175,2001
0236990,Kaktovik,125,12,2016
0236990,Kaktovik,125,12,2015
0236990,Kaktovik,136,14,2014
0236990,Kaktovik,149,24,2013
0236990,Kaktovik,145,17,2012
0236990,Kaktovik,141,27,2011
0236990,Kaktovik,142,18,2010
0236990,Kaktovik,146,15,2009
0236990,Kaktovik,149,12,2008
0236990,Kaktovik,150,15,2007
0236990,Kaktovik,147,15,2006
0236990,Kaktovik,144,20,2005
0236990,Kaktovik,138,26,2004
0236990,Kaktovik,145,44,2003
0236990,Kaktovik,146,23,2002
0236990,Kaktovik,134,11,2001
0237250,Kalifornsky,3852,496,2016
0237250,Kalifornsky,3852,496,2015
0237250,Kalifornsky,3889,468,2014
0237250,Kalifornsky,3848,522,2013
0237250,Kalifornsky,3760,616,2012
0237250,Kalifornsky,3708,705,2011
0237250,Kalifornsky,3596,688,2010
0237250,Kalifornsky,3560,678,2009
0237250,Kalifornsky,3517,477,2008
0237250,Kalifornsky,3374,474,2007
0237250,Kalifornsky,3259,440,2006
0237250,Kalifornsky,3220,462,2005
0237250,Kalifornsky,3147,579,2004
0237250,Kalifornsky,2928,556,2003
0237250,Kalifornsky,2874,533,2002
0237250,Kalifornsky,2860,463,2001
0237430,Kaltag,86,27,2016
0237430,Kaltag,86,27,2015
0237430,Kaltag,107,32,2014
0237430,Kaltag,111,38,2013
0237430,Kaltag,112,32,2012
0237430,Kaltag,100,33,2011
0237430,Kaltag,79,33,2010
0237430,Kaltag,102,36,2009
0237430,Kaltag,87,28,2008
0237430,Kaltag,86,31,2007
0237430,Kaltag,92,28,2006
0237430,Kaltag,118,36,2005
0237430,Kaltag,104,43,2004
0237430,Kaltag,109,43,2003
0237430,Kaltag,100,42,2002
0237430,Kaltag,114,36,2001
0237540,Karluk,17,2,2016
0237540,Karluk,17,2,2015
0237540,Karluk,17,0,2014
0237540,Karluk,20,2,2013
0237540,Karluk,18,3,2012
0237540,Karluk,16,6,2011
0237540,Karluk,20,2,2010
0237540,Karluk,16,0,2009
0237540,Karluk,15,0,2008
0237540,Karluk,19,1,2007
0237540,Karluk,13,0,2006
0237540,Karluk,14,2,2005
0237540,Karluk,19,8,2004
0237540,Karluk,17,7,2003
0237540,Karluk,19,2,2002
0237540,Karluk,18,2,2001
0237650,Kasaan,29,2,2016
0237650,Kasaan,29,2,2015
0237650,Kasaan,28,4,2014
0237650,Kasaan,26,4,2013
0237650,Kasaan,27,2,2012
0237650,Kasaan,27,2,2011
0237650,Kasaan,16,2,2010
0237650,Kasaan,26,8,2009
0237650,Kasaan,24,6,2008
0237650,Kasaan,23,8,2007
0237650,Kasaan,22,7,2006
0237650,Kasaan,26,9,2005
0237650,Kasaan,21,11,2004
0237650,Kasaan,22,11,2003
0237650,Kasaan,20,11,2002
0237650,Kasaan,19,9,2001
0237975,Kasigluk,239,78,2016
0237975,Kasigluk,239,78,2015
0237975,Kasigluk,253,81,2014
0237975,Kasigluk,254,96,2013
0237975,Kasigluk,252,94,2012
0237975,Kasigluk,243,97,2011
0237975,Kasigluk,238,103,2010
0237975,Kasigluk,230,96,2009
0237975,Kasigluk,218,85,2008
0237975,Kasigluk,219,87,2007
0237975,Kasigluk,231,90,2006
0237975,Kasigluk,244,82,2005
0237975,Kasigluk,234,85,2004
0237975,Kasigluk,252,84,2003
0237975,Kasigluk,240,62,2002
0237975,Kasigluk,227,64,2001
0238090,Kasilof,242,35,2016
0238090,Kasilof,242,35,2015
0238090,Kasilof,241,38,2014
0238090,Kasilof,265,43,2013
0238090,Kasilof,261,52,2012
0238090,Kasilof,252,51,2011
0238090,Kasilof,255,53,2010
0238090,Kasilof,236,46,2009
0238090,Kasilof,220,36,2008
0238090,Kasilof,254,43,2007
0238090,Kasilof,234,29,2006
0238090,Kasilof,233,39,2005
0238090,Kasilof,225,30,2004
0238090,Kasilof,259,57,2003
0238090,Kasilof,234,46,2002
0238090,Kasilof,210,42,2001
0238420,Kenai,3459,518,2016
0238420,Kenai,3459,518,2015
0238420,Kenai,3424,534,2014
0238420,Kenai,3452,668,2013
0238420,Kenai,3513,731,2012
0238420,Kenai,3497,815,2011
0238420,Kenai,3458,804,2010
0238420,Kenai,3419,796,2009
0238420,Kenai,3481,625,2008
0238420,Kenai,3361,565,2007
0238420,Kenai,3285,532,2006
0238420,Kenai,3261,575,2005
0238420,Kenai,3280,725,2004
0238420,Kenai,3379,845,2003
0238420,Kenai,3387,808,2002
0238420,Kenai,3293,613,2001
0238910,Kenny Lake,113,26,2016
0238910,Kenny Lake,113,26,2015
0238910,Kenny Lake,113,21,2014
0238910,Kenny Lake,118,22,2013
0238910,Kenny Lake,144,25,2012
0238910,Kenny Lake,153,38,2011
0238910,Kenny Lake,156,32,2010
0238910,Kenny Lake,141,26,2009
0238910,Kenny Lake,154,31,2008
0238910,Kenny Lake,153,42,2007
0238910,Kenny Lake,143,33,2006
0238910,Kenny Lake,123,23,2005
0238910,Kenny Lake,128,37,2004
0238910,Kenny Lake,119,37,2003
0238910,Kenny Lake,123,43,2002
0238910,Kenny Lake,145,44,2001
0238970,Ketchikan,3720,482,2016
0238970,Ketchikan,3720,482,2015
0238970,Ketchikan,3704,619,2014
0238970,Ketchikan,3645,711,2013
0238970,Ketchikan,3707,799,2012
0238970,Ketchikan,3704,879,2011
0238970,Ketchikan,3640,906,2010
0238970,Ketchikan,3610,795,2009
0238970,Ketchikan,3654,624,2008
0238970,Ketchikan,3657,589,2007
0238970,Ketchikan,3603,610,2006
0238970,Ketchikan,3641,639,2005
0238970,Ketchikan,3628,773,2004
0238970,Ketchikan,3757,862,2003
0238970,Ketchikan,3749,923,2002
0238970,Ketchikan,4005,889,2001
0239300,Kiana,183,71,2016
0239300,Kiana,183,71,2015
0239300,Kiana,167,50,2014
0239300,Kiana,171,66,2013
0239300,Kiana,177,71,2012
0239300,Kiana,172,64,2011
0239300,Kiana,183,61,2010
0239300,Kiana,163,65,2009
0239300,Kiana,168,50,2008
0239300,Kiana,183,36,2007
0239300,Kiana,169,37,2006
0239300,Kiana,159,46,2005
0239300,Kiana,167,60,2004
0239300,Kiana,187,68,2003
0239300,Kiana,189,77,2002
0239300,Kiana,176,60,2001
0239410,King Cove,197,36,2016
0239410,King Cove,197,36,2015
0239410,King Cove,202,47,2014
0239410,King Cove,208,64,2013
0239410,King Cove,220,54,2012
0239410,King Cove,200,63,2011
0239410,King Cove,211,74,2010
0239410,King Cove,216,56,2009
0239410,King Cove,220,56,2008
0239410,King Cove,233,50,2007
0239410,King Cove,212,45,2006
0239410,King Cove,218,49,2005
0239410,King Cove,235,54,2004
0239410,King Cove,229,65,2003
0239410,King Cove,255,56,2002
0239410,King Cove,251,50,2001
0239630,King Salmon,168,15,2016
0239630,King Salmon,168,15,2015
0239630,King Salmon,187,25,2014
0239630,King Salmon,188,24,2013
0239630,King Salmon,205,30,2012
0239630,King Salmon,210,29,2011
0239630,King Salmon,206,35,2010
0239630,King Salmon,207,25,2009
0239630,King Salmon,212,30,2008
0239630,King Salmon,225,32,2007
0239630,King Salmon,211,28,2006
0239630,King Salmon,225,27,2005
0239630,King Salmon,201,22,2004
0239630,King Salmon,196,23,2003
0239630,King Salmon,209,37,2002
0239630,King Salmon,205,24,2001
0239740,Kipnuk,302,62,2016
0239740,Kipnuk,302,62,2015
0239740,Kipnuk,292,90,2014
0239740,Kipnuk,302,118,2013
0239740,Kipnuk,313,117,2012
0239740,Kipnuk,313,117,2011
0239740,Kipnuk,299,114,2010
0239740,Kipnuk,275,109,2009
0239740,Kipnuk,284,112,2008
0239740,Kipnuk,286,93,2007
0239740,Kipnuk,281,116,2006
0239740,Kipnuk,320,104,2005
0239740,Kipnuk,302,85,2004
0239740,Kipnuk,288,98,2003
0239740,Kipnuk,273,87,2002
0239740,Kipnuk,252,84,2001
0239960,Kivalina,161,45,2016
0239960,Kivalina,161,45,2015
0239960,Kivalina,154,63,2014
0239960,Kivalina,168,88,2013
0239960,Kivalina,181,86,2012
0239960,Kivalina,157,80,2011
0239960,Kivalina,171,65,2010
0239960,Kivalina,180,74,2009
0239960,Kivalina,159,60,2008
0239960,Kivalina,163,60,2007
0239960,Kivalina,163,44,2006
0239960,Kivalina,149,44,2005
0239960,Kivalina,143,51,2004
0239960,Kivalina,135,68,2003
0239960,Kivalina,153,62,2002
0239960,Kivalina,152,49,2001
0240400,Klawock,407,87,2016
0240400,Klawock,407,87,2015
0240400,Klawock,395,105,2014
0240400,Klawock,388,114,2013
0240400,Klawock,388,120,2012
0240400,Klawock,407,146,2011
0240400,Klawock,373,109,2010
0240400,Klawock,370,104,2009
0240400,Klawock,376,94,2008
0240400,Klawock,350,92,2007
0240400,Klawock,366,118,2006
0240400,Klawock,377,105,2005
0240400,Klawock,399,124,2004
0240400,Klawock,390,134,2003
0240400,Klawock,390,155,2002
0240400,Klawock,398,164,2001
0240510,Klukwan,48,10,2016
0240510,Klukwan,48,10,2015
0240510,Klukwan,41,9,2014
0240510,Klukwan,46,12,2013
0240510,Klukwan,47,14,2012
0240510,Klukwan,46,11,2011
0240510,Klukwan,56,20,2010
0240510,Klukwan,56,18,2009
0240510,Klukwan,57,19,2008
0240510,Klukwan,58,15,2007
0240510,Klukwan,55,11,2006
0240510,Klukwan,58,15,2005
0240510,Klukwan,65,19,2004
0240510,Klukwan,61,18,2003
0240510,Klukwan,48,13,2002
0240510,Klukwan,52,17,2001
0240670,Knik River,311,38,2016
0240670,Knik River,311,38,2015
0240670,Knik River,313,39,2014
0240670,Knik River,323,49,2013
0240670,Knik River,299,60,2012
0240670,Knik River,308,79,2011
0240670,Knik River,294,82,2010
0240670,Knik River,287,68,2009
0240670,Knik River,308,65,2008
0240670,Knik River,321,60,2007
0240670,Knik River,305,64,2006
0240670,Knik River,311,52,2005
0240670,Knik River,278,62,2004
0240670,Knik River,301,79,2003
0240670,Knik River,296,68,2002
0240670,Knik River,281,66,2001
0240645,Knik-Fairview,6952,966,2016
0240645,Knik-Fairview,6952,966,2015
0240645,Knik-Fairview,6690,1057,2014
0240645,Knik-Fairview,6375,1192,2013
0240645,Knik-Fairview,6412,1356,2012
0240645,Knik-Fairview,6217,1399,2011
0240645,Knik-Fairview,6044,1391,2010
0240645,Knik-Fairview,5787,1254,2009
0240645,Knik-Fairview,5532,886,2008
0240645,Knik-Fairview,5181,792,2007
0240645,Knik-Fairview,4758,771,2006
0240645,Knik-Fairview,4256,709,2005
0240645,Knik-Fairview,3842,760,2004
0240645,Knik-Fairview,3524,772,2003
