community_fips_code,year,month,monthly_hdd_sum
0229290,2019,7,212
0229290,2019,8,255
0229290,2019,9,458
0229290,2019,10,803
0229290,2019,11,1065
0229290,2019,12,1497
0229290,2020,1,1844
0229290,2020,2,1436
0229290,2020,3,1374
0229290,2020,4,903
0229290,2020,5,574
0229290,2020,6,401
0229290,2020,7,301
0229290,2020,8,312
0229290,2020,9,564
0229290,2020,10,828
0229290,2020,11,1090
0229290,2020,12,1350
0229290,2021,1,1456
0229290,2021,2,1291
0229290,2021,3,1432
0229290,2021,4,1036
0229290,2021,5,646
0229290,2021,6,438
0229290,2021,7,360
0229290,2021,8,390
0229290,2021,9,599
0229290,2021,10,959
0229290,2021,11,1652
0229290,2021,12,1284
0229290,2022,1,1577
0229290,2022,2,1199
0229290,2022,3,1250
0229290,2022,4,955
0229290,2022,5,675
0229290,2022,6,319
0229290,2022,7,351
0229290,2022,8,387
0229290,2022,9,525
0229290,2022,10,876
0229290,2022,11,1115
0229290,2022,12,1351
0229290,2023,1,1441
0229290,2023,2,1357
0229290,2023,3,1304
0229290,2023,4,1268
0229290,2023,5,765
0229290,2023,6,435
0229290,2023,7,340
0229290,2023,8,348
0229290,2023,9,575
0229290,2023,10,883
0229290,2023,11,1073
0229290,2023,12,1597
0229290,2024,1,1445
0229290,2024,2,1228
0229290,2024,3,1430
0229290,2024,4,1037
0229290,2024,5,804
0229290,2024,6,395
0229290,2024,7,359
0229290,2024,8,425
0229290,2024,9,559
0229290,2024,10,899
0229290,2024,11,1200
0229290,2024,12,1208
0230060,2017,1,1885
0230060,2017,2,1695
0230060,2017,3,1793
0230060,2017,4,860
0230060,2017,5,577
0230060,2017,6,229
0230060,2017,7,158
0230060,2017,8,351
0230060,2017,9,577
0230060,2017,10,955
0230060,2017,11,1369
0230060,2017,12,1354
0230060,2018,1,1881
0230060,2018,2,1362
0230060,2018,3,1395
0230060,2018,4,1011
0230060,2018,5,665
0230060,2018,6,272
0230060,2018,7,176
0230060,2018,8,340
0230060,2018,9,464
0230060,2018,10,842
0230060,2018,11,1343
0230060,2018,12,1834
0230060,2019,1,1791
0230060,2019,2,1219
0230060,2019,3,1129
0230060,2019,4,1029
0230060,2019,5,546
0230060,2019,6,152
0230060,2019,7,133
0230060,2019,8,287
0230060,2019,9,515
0230060,2019,10,988
0230060,2019,11,1445
0230060,2019,12,1937
0230060,2020,1,2312
0230060,2020,2,1955
0230060,2020,3,1620
0230060,2020,4,1055
0230060,2020,5,470
0230060,2020,6,276
0230060,2020,7,235
0230060,2020,8,247
0230060,2020,9,595
0230060,2020,10,989
0230060,2020,11,1414
0230060,2020,12,1702
0230060,2021,1,1802
0230060,2021,2,1806
0230060,2021,3,1701
0230060,2021,4,1154
0230060,2021,5,565
0230060,2021,6,311
0230060,2021,7,269
0230060,2021,8,381
0230060,2021,9,651
0230060,2021,10,1084
0230060,2021,11,1926
0230060,2021,12,1707
0230060,2022,1,1972
0230060,2022,2,1663
0230060,2022,3,1445
0230060,2022,4,1061
0230060,2022,5,603
0230060,2022,6,182
0230060,2022,7,252
0230060,2022,8,387
0230060,2022,9,562
0230060,2022,10,1064
0230060,2022,11,1448
0230060,2022,12,1748
0230060,2023,1,1817
0230060,2023,2,1699
0230060,2023,3,1562
0230060,2023,4,1453
0230060,2023,5,680
0230060,2023,6,335
0230060,2023,7,222
0230060,2023,8,265
0230060,2023,9,634
0230060,2023,10,1080
0230060,2023,11,1325
0230060,2023,12,1974
0230060,2024,1,1930
0230060,2024,2,1532
0230060,2024,3,1566
0230060,2024,4,1056
0230060,2024,5,719
0230060,2024,6,205
0230060,2024,7,289
0230060,2024,8,414
0230060,2024,9,598
0230060,2024,10,1074
0230060,2024,11,1545
0230060,2024,12,1562
0230500,2017,1,2031
0230500,2017,2,1568
0230500,2017,3,1768
0230500,2017,4,864
0230500,2017,5,639
0230500,2017,6,278
0230500,2017,7,184
0230500,2017,8,326
0230500,2017,9,578
0230500,2017,10,1039
0230500,2017,11,1806
0230500,2017,12,1690
0230500,2018,1,2002
0230500,2018,2,1773
0230500,2018,3,1457
0230500,2018,4,977
0230500,2018,5,653
0230500,2018,6,350
0230500,2018,7,181
0230500,2018,8,360
0230500,2018,9,565
0230500,2018,10,908
0230500,2018,11,1515
0230500,2018,12,1747
0230500,2019,1,1978
0230500,2019,2,1649
0230500,2019,3,1125
0230500,2019,4,893
0230500,2019,5,542
0230500,2019,6,219
0230500,2019,7,113
0230500,2019,8,295
0230500,2019,9,532
0230500,2019,10,1051
0230500,2019,11,1313
0230500,2019,12,1777
0230500,2020,1,2331
0230500,2020,2,1665
0230500,2020,3,1614
0230500,2020,4,1003
0230500,2020,5,525
0230500,2020,6,377
0230500,2020,7,214
0230500,2020,8,323
0230500,2020,9,610
0230500,2020,10,1175
0230500,2020,11,1739
0230500,2020,12,1680
0230500,2021,1,1806
0230500,2021,2,1832
0230500,2021,3,1676
0230500,2021,4,1059
0230500,2021,5,629
0230500,2021,6,294
0230500,2021,7,211
0230500,2021,8,345
0230500,2021,9,685
0230500,2021,10,1091
0230500,2021,11,1879
0230500,2021,12,1984
0230500,2022,1,1958
0230500,2022,2,1361
0230500,2022,3,1360
0230500,2022,4,1076
0230500,2022,5,624
0230500,2022,6,208
0230500,2022,7,215
0230500,2022,8,361
0230500,2022,9,604
0230500,2022,10,1133
0230500,2022,11,1580
0230500,2022,12,2089
0230500,2023,1,1773
0230500,2023,2,1547
0230500,2023,3,1495
0230500,2023,4,1108
0230500,2023,5,669
0230500,2023,6,338
0230500,2023,7,135
0230500,2023,8,230
0230500,2023,9,678
0230500,2023,10,1182
0230500,2023,11,1409
0230500,2023,12,1892
0230500,2024,1,2144
0230500,2024,2,1624
0230500,2024,3,1395
0230500,2024,4,947
0230500,2024,5,670
0230500,2024,6,240
0230500,2024,7,264
0230500,2024,8,343
0230500,2024,9,622
0230500,2024,10,1162
0230500,2024,11,1713
0230500,2024,12,1664
0230940,2017,1,1094
0230940,2017,2,952
0230940,2017,3,1143
0230940,2017,4,676
0230940,2017,5,549
0230940,2017,6,392
0230940,2017,7,317
0230940,2017,8,230
0230940,2017,9,434
0230940,2017,10,721
0230940,2017,11,1067
0230940,2017,12,1053
0230940,2018,1,1078
0230940,2018,2,1089
0230940,2018,3,980
0230940,2018,4,743
0230940,2018,5,535
0230940,2018,6,374
0230940,2018,7,231
0230940,2018,8,282
0230940,2018,9,448
0230940,2018,10,638
0230940,2018,11,814
0230940,2018,12,994
0230940,2019,1,1080
0230940,2019,2,1096
0230940,2019,3,834
0230940,2019,4,705
0230940,2019,5,482
0230940,2019,6,304
0230940,2019,7,212
0230940,2019,8,265
0230940,2019,9,409
0230940,2019,10,732
0230940,2019,11,793
0230940,2019,12,903
0230940,2020,1,1244
0230940,2020,2,934
0230940,2020,3,1023
0230940,2020,4,784
0230940,2020,5,485
0230940,2020,6,386
0230940,2020,7,259
0230940,2020,8,306
0230940,2020,9,441
0230940,2020,10,735
0230940,2020,11,998
0230940,2020,12,883
0230940,2021,1,980
0230940,2021,2,1079
0230940,2021,3,1011
0230940,2021,4,764
0230940,2021,5,604
0230940,2021,6,330
0230940,2021,7,283
0230940,2021,8,288
0230940,2021,9,447
0230940,2021,10,763
0230940,2021,11,952
0230940,2021,12,1365
0230940,2022,1,1147
0230940,2022,2,882
0230940,2022,3,891
0230940,2022,4,775
0230940,2022,5,538
0230940,2022,6,273
0230940,2022,7,254
0230940,2022,8,241
0230940,2022,9,401
0230940,2022,10,586
0230940,2022,11,966
0230940,2022,12,1215
0230940,2023,1,936
0230940,2023,2,978
0230940,2023,3,1046
0230940,2023,4,762
0230940,2023,5,528
0230940,2023,6,383
0230940,2023,7,237
0230940,2023,8,231
0230940,2023,9,421
0230940,2023,10,651
0230940,2023,11,809
0230940,2023,12,926
0230940,2024,1,1149
0230940,2024,2,988
0230940,2024,3,930
0230940,2024,4,718
0230940,2024,5,593
0230940,2024,6,325
0230940,2024,7,288
0230940,2024,8,286
0230940,2024,9,443
0230940,2024,10,738
0230940,2024,11,934
0230940,2024,12,948
0231050,2017,1,1170
0231050,2017,2,1018
0231050,2017,3,1222
0231050,2017,4,638
0231050,2017,5,453
0231050,2017,6,306
0231050,2017,7,255
0231050,2017,8,217
0231050,2017,9,420
0231050,2017,10,718
0231050,2017,11,1179
0231050,2017,12,1133
0231050,2018,1,1228
0231050,2018,2,1210
0231050,2018,3,1048
0231050,2018,4,732
0231050,2018,5,458
0231050,2018,6,278
0231050,2018,7,126
0231050,2018,8,230
0231050,2018,9,404
0231050,2018,10,658
0231050,2018,11,902
0231050,2018,12,1083
0231050,2019,1,1192
0231050,2019,2,1145
0231050,2019,3,845
0231050,2019,4,684
0231050,2019,5,375
0231050,2019,6,223
0231050,2019,7,130
0231050,2019,8,194
0231050,2019,9,380
0231050,2019,10,753
0231050,2019,11,857
0231050,2019,12,1005
0231050,2020,1,1407
0231050,2020,2,1056
0231050,2020,3,1090
0231050,2020,4,764
0231050,2020,5,390
0231050,2020,6,302
0231050,2020,7,179
0231050,2020,8,274
0231050,2020,9,396
0231050,2020,10,761
0231050,2020,11,1131
0231050,2020,12,991
0231050,2021,1,1081
0231050,2021,2,1221
0231050,2021,3,1067
0231050,2021,4,770
0231050,2021,5,534
0231050,2021,6,278
0231050,2021,7,198
0231050,2021,8,248
0231050,2021,9,437
0231050,2021,10,768
0231050,2021,11,1035
0231050,2021,12,1439
0231050,2022,1,1236
0231050,2022,2,940
0231050,2022,3,912
0231050,2022,4,760
0231050,2022,5,488
0231050,2022,6,206
0231050,2022,7,206
0231050,2022,8,219
0231050,2022,9,401
0231050,2022,10,598
0231050,2022,11,1041
0231050,2022,12,1355
0231050,2023,1,980
0231050,2023,2,1051
0231050,2023,3,1103
0231050,2023,4,748
0231050,2023,5,473
0231050,2023,6,295
0231050,2023,7,157
0231050,2023,8,203
0231050,2023,9,419
0231050,2023,10,701
0231050,2023,11,878
0231050,2023,12,985
0231050,2024,1,1296
0231050,2024,2,1078
0231050,2024,3,960
0231050,2024,4,696
0231050,2024,5,531
0231050,2024,6,227
0231050,2024,7,219
0231050,2024,8,224
0231050,2024,9,430
0231050,2024,10,766
0231050,2024,11,1025
0231050,2024,12,1042
0231270,2017,1,1232
0231270,2017,2,1061
0231270,2017,3,1327
0231270,2017,4,762
0231270,2017,5,630
0231270,2017,6,396
0231270,2017,7,274
0231270,2017,8,338
0231270,2017,9,470
0231270,2017,10,734
0231270,2017,11,1053
0231270,2017,12,959
0231270,2018,1,1152
0231270,2018,2,998
0231270,2018,3,1018
0231270,2018,4,769
0231270,2018,5,651
0231270,2018,6,396
0231270,2018,7,263
0231270,2018,8,269
0231270,2018,9,389
0231270,2018,10,603
0231270,2018,11,846
0231270,2018,12,1070
0231270,2019,1,1099
0231270,2019,2,915
0231270,2019,3,821
0231270,2019,4,774
0231270,2019,5,574
0231270,2019,6,306
0231270,2019,7,169
0231270,2019,8,189
0231270,2019,9,413
0231270,2019,10,702
0231270,2019,11,771
0231270,2019,12,1005
0231270,2020,1,1554
0231270,2020,2,1113
0231270,2020,3,1121
0231270,2020,4,780
0231270,2020,5,563
0231270,2020,6,411
0231270,2020,7,230
0231270,2020,8,292
0231270,2020,9,435
0231270,2020,10,735
0231270,2020,11,984
0231270,2020,12,1010
0231270,2021,1,1022
0231270,2021,2,1061
0231270,2021,3,1194
0231270,2021,4,846
0231270,2021,5,634
0231270,2021,6,409
0231270,2021,7,305
0231270,2021,8,337
0231270,2021,9,547
0231270,2021,10,776
0231270,2021,11,1278
0231270,2021,12,1193
0231270,2022,1,1265
0231270,2022,2,889
0231270,2022,3,929
0231270,2022,4,824
0231270,2022,5,604
0231270,2022,6,330
0231270,2022,7,287
0231270,2022,8,314
0231270,2022,9,468
0231270,2022,10,752
0231270,2022,11,998
0231270,2022,12,1171
0231270,2023,1,1017
0231270,2023,2,1052
0231270,2023,3,1078
0231270,2023,4,907
0231270,2023,5,675
0231270,2023,6,427
0231270,2023,7,299
0231270,2023,8,274
0231270,2023,9,502
0231270,2023,10,763
0231270,2023,11,907
0231270,2023,12,1221
0231270,2024,1,1252
0231270,2024,2,1003
0231270,2024,3,1036
0231270,2024,4,830
0231270,2024,5,673
0231270,2024,6,380
0231270,2024,7,316
0231270,2024,8,323
0231270,2024,9,478
0231270,2024,10,788
0231270,2024,11,1009
0231270,2024,12,901
0231710,2017,1,1467
0231710,2017,2,1183
0231710,2017,3,1449
0231710,2017,4,764
0231710,2017,5,599
0231710,2017,6,396
0231710,2017,7,255
0231710,2017,8,335
0231710,2017,9,487
0231710,2017,10,828
0231710,2017,11,1250
0231710,2017,12,1098
0231710,2018,1,1288
0231710,2018,2,1125
0231710,2018,3,1108
0231710,2018,4,779
0231710,2018,5,637
0231710,2018,6,410
0231710,2018,7,266
0231710,2018,8,305
0231710,2018,9,446
0231710,2018,10,684
0231710,2018,11,1006
0231710,2018,12,1246
0231710,2019,1,1305
0231710,2019,2,1116
0231710,2019,3,895
0231710,2019,4,819
0231710,2019,5,582
0231710,2019,6,295
0231710,2019,7,171
0231710,2019,8,220
0231710,2019,9,463
0231710,2019,10,783
0231710,2019,11,879
0231710,2019,12,1224
0231710,2020,1,1831
0231710,2020,2,1294
0231710,2020,3,1294
0231710,2020,4,831
0231710,2020,5,542
0231710,2020,6,403
0231710,2020,7,214
0231710,2020,8,298
0231710,2020,9,494
0231710,2020,10,854
0231710,2020,11,1167
0231710,2020,12,1199
0231710,2021,1,1230
0231710,2021,2,1220
0231710,2021,3,1335
0231710,2021,4,902
0231710,2021,5,627
0231710,2021,6,401
0231710,2021,7,308
0231710,2021,8,353
0231710,2021,9,595
0231710,2021,10,850
0231710,2021,11,1417
0231710,2021,12,1394
0231710,2022,1,1361
0231710,2022,2,976
0231710,2022,3,988
0231710,2022,4,856
0231710,2022,5,569
0231710,2022,6,308
0231710,2022,7,275
0231710,2022,8,323
0231710,2022,9,487
0231710,2022,10,879
0231710,2022,11,1195
0231710,2022,12,1452
0231710,2023,1,1207
0231710,2023,2,1202
0231710,2023,3,1212
0231710,2023,4,967
0231710,2023,5,648
0231710,2023,6,406
0231710,2023,7,307
0231710,2023,8,282
0231710,2023,9,562
0231710,2023,10,889
0231710,2023,11,1079
0231710,2023,12,1452
0231710,2024,1,1492
0231710,2024,2,1166
0231710,2024,3,1113
0231710,2024,4,863
0231710,2024,5,664
0231710,2024,6,349
0231710,2024,7,306
0231710,2024,8,341
0231710,2024,9,493
0231710,2024,10,873
0231710,2024,11,1200
0231710,2024,12,1028
0231765,2017,1,2063
0231765,2017,2,1607
0231765,2017,3,1959
0231765,2017,4,841
0231765,2017,5,506
0231765,2017,6,169
0231765,2017,7,61
0231765,2017,8,262
0231765,2017,9,546
0231765,2017,10,1056
0231765,2017,11,1723
0231765,2017,12,1550
0231765,2018,1,2045
0231765,2018,2,1594
0231765,2018,3,1423
0231765,2018,4,984
0231765,2018,5,540
0231765,2018,6,248
0231765,2018,7,113
0231765,2018,8,355
0231765,2018,9,556
0231765,2018,10,932
0231765,2018,11,1511
0231765,2018,12,1824
0231765,2019,1,2051
0231765,2019,2,1565
0231765,2019,3,1030
0231765,2019,4,861
0231765,2019,5,400
0231765,2019,6,142
0231765,2019,7,78
0231765,2019,8,359
0231765,2019,9,528
0231765,2019,10,1080
0231765,2019,11,1501
0231765,2019,12,2036
0231765,2020,1,2589
0231765,2020,2,1952
0231765,2020,3,1708
0231765,2020,4,1003
0231765,2020,5,425
0231765,2020,6,233
0231765,2020,7,182
0231765,2020,8,252
0231765,2020,9,588
0231765,2020,10,1193
0231765,2020,11,1809
0231765,2020,12,1802
0231765,2021,1,1834
0231765,2021,2,1982
0231765,2021,3,1767
0231765,2021,4,1087
0231765,2021,5,508
0231765,2021,6,145
0231765,2021,7,109
0231765,2021,8,354
0231765,2021,9,733
0231765,2021,10,1166
0231765,2021,11,2036
0231765,2021,12,2058
0231765,2022,1,2184
0231765,2022,2,1769
0231765,2022,3,1548
0231765,2022,4,1094
0231765,2022,5,562
0231765,2022,6,127
0231765,2022,7,152
0231765,2022,8,252
0231765,2022,9,569
0231765,2022,10,1162
0231765,2022,11,1633
0231765,2022,12,2097
0231765,2023,1,1912
0231765,2023,2,1780
0231765,2023,3,1633
0231765,2023,4,1297
0231765,2023,5,480
0231765,2023,6,200
0231765,2023,7,45
0231765,2023,8,171
0231765,2023,9,677
0231765,2023,10,1219
0231765,2023,11,1434
0231765,2023,12,2094
0231765,2024,1,2334
0231765,2024,2,1690
0231765,2024,3,1519
0231765,2024,4,849
0231765,2024,5,514
0231765,2024,6,97
0231765,2024,7,177
0231765,2024,8,323
0231765,2024,9,580
0231765,2024,10,1211
0231765,2024,11,1802
0231765,2024,12,1728
0232150,2017,1,2021
0232150,2017,2,1584
0232150,2017,3,1995
0232150,2017,4,943
0232150,2017,5,608
0232150,2017,6,265
0232150,2017,7,139
0232150,2017,8,335
0232150,2017,9,618
0232150,2017,10,1069
0232150,2017,11,1651
0232150,2017,12,1434
0232150,2018,1,1966
0232150,2018,2,1587
0232150,2018,3,1492
0232150,2018,4,1092
0232150,2018,5,658
0232150,2018,6,332
0232150,2018,7,165
0232150,2018,8,399
0232150,2018,9,593
0232150,2018,10,956
0232150,2018,11,1464
0232150,2018,12,1789
0232150,2019,1,1922
0232150,2019,2,1479
0232150,2019,3,1061
0232150,2019,4,969
0232150,2019,5,535
0232150,2019,6,206
0232150,2019,7,124
0232150,2019,8,390
0232150,2019,9,588
0232150,2019,10,1122
0232150,2019,11,1485
0232150,2019,12,1949
0232150,2020,1,2554
0232150,2020,2,1879
0232150,2020,3,1688
0232150,2020,4,1031
0232150,2020,5,548
0232150,2020,6,324
0232150,2020,7,253
0232150,2020,8,341
0232150,2020,9,630
0232150,2020,10,1208
0232150,2020,11,1711
0232150,2020,12,1796
0232150,2021,1,1711
0232150,2021,2,1880
0232150,2021,3,1745
0232150,2021,4,1149
0232150,2021,5,622
0232150,2021,6,271
0232150,2021,7,210
0232150,2021,8,411
0232150,2021,9,776
0232150,2021,10,1148
0232150,2021,11,2040
0232150,2021,12,1886
0232150,2022,1,2112
0232150,2022,2,1666
0232150,2022,3,1542
0232150,2022,4,1142
0232150,2022,5,657
0232150,2022,6,251
0232150,2022,7,254
0232150,2022,8,368
0232150,2022,9,643
0232150,2022,10,1215
0232150,2022,11,1590
0232150,2022,12,2047
0232150,2023,1,1862
0232150,2023,2,1708
0232150,2023,3,1618
0232150,2023,4,1362
0232150,2023,5,613
0232150,2023,6,323
0232150,2023,7,144
0232150,2023,8,264
0232150,2023,9,736
0232150,2023,10,1228
0232150,2023,11,1435
0232150,2023,12,2034
0232150,2024,1,2105
0232150,2024,2,1526
0232150,2024,3,1535
0232150,2024,4,995
0232150,2024,5,623
0232150,2024,6,203
0232150,2024,7,264
0232150,2024,8,408
0232150,2024,9,658
0232150,2024,10,1251
0232150,2024,11,1719
0232150,2024,12,1563
0232310,2017,1,2140
0232310,2017,2,1638
0232310,2017,3,2015
0232310,2017,4,866
0232310,2017,5,533
0232310,2017,6,194
0232310,2017,7,94
0232310,2017,8,275
0232310,2017,9,562
0232310,2017,10,1067
0232310,2017,11,1785
0232310,2017,12,1695
0232310,2018,1,2059
0232310,2018,2,1700
0232310,2018,3,1455
0232310,2018,4,965
0232310,2018,5,540
0232310,2018,6,252
0232310,2018,7,105
0232310,2018,8,339
0232310,2018,9,595
0232310,2018,10,979
0232310,2018,11,1544
0232310,2018,12,1862
0232310,2019,1,2079
0232310,2019,2,1623
0232310,2019,3,1057
0232310,2019,4,860
0232310,2019,5,425
0232310,2019,6,176
0232310,2019,7,86
0232310,2019,8,393
0232310,2019,9,543
0232310,2019,10,1109
0232310,2019,11,1506
0232310,2019,12,2007
0232310,2020,1,2514
0232310,2020,2,1932
0232310,2020,3,1708
0232310,2020,4,1007
0232310,2020,5,452
0232310,2020,6,264
0232310,2020,7,201
0232310,2020,8,307
0232310,2020,9,597
0232310,2020,10,1205
0232310,2020,11,1825
0232310,2020,12,1772
0232310,2021,1,1798
0232310,2021,2,1924
0232310,2021,3,1740
0232310,2021,4,1084
0232310,2021,5,573
0232310,2021,6,178
0232310,2021,7,130
0232310,2021,8,348
0232310,2021,9,756
0232310,2021,10,1159
0232310,2021,11,1954
0232310,2021,12,2039
0232310,2022,1,2110
0232310,2022,2,1688
0232310,2022,3,1466
0232310,2022,4,1079
0232310,2022,5,607
0232310,2022,6,177
0232310,2022,7,167
0232310,2022,8,273
0232310,2022,9,614
0232310,2022,10,1150
0232310,2022,11,1636
0232310,2022,12,2093
0232310,2023,1,1864
0232310,2023,2,1748
0232310,2023,3,1595
0232310,2023,4,1252
0232310,2023,5,518
0232310,2023,6,234
0232310,2023,7,55
0232310,2023,8,176
0232310,2023,9,704
0232310,2023,10,1220
0232310,2023,11,1469
0232310,2023,12,2085
0232310,2024,1,2270
0232310,2024,2,1679
0232310,2024,3,1530
0232310,2024,4,881
0232310,2024,5,559
0232310,2024,6,130
0232310,2024,7,159
0232310,2024,8,308
0232310,2024,9,600
0232310,2024,10,1220
0232310,2024,11,1797
0232310,2024,12,1707
0232550,2017,1,1080
0232550,2017,2,1013
0232550,2017,3,1118
0232550,2017,4,659
0232550,2017,5,516
0232550,2017,6,407
0232550,2017,7,335
0232550,2017,8,252
0232550,2017,9,418
0232550,2017,10,728
0232550,2017,11,1064
0232550,2017,12,1087
0232550,2018,1,1105
0232550,2018,2,1162
0232550,2018,3,1002
0232550,2018,4,750
0232550,2018,5,520
0232550,2018,6,340
0232550,2018,7,174
0232550,2018,8,254
0232550,2018,9,433
0232550,2018,10,636
0232550,2018,11,819
0232550,2018,12,1024
0232550,2019,1,1084
0232550,2019,2,1167
0232550,2019,3,876
0232550,2019,4,720
0232550,2019,5,436
0232550,2019,6,286
0232550,2019,7,188
0232550,2019,8,246
0232550,2019,9,393
0232550,2019,10,739
0232550,2019,11,815
0232550,2019,12,946
0232550,2020,1,1258
0232550,2020,2,927
0232550,2020,3,1038
0232550,2020,4,793
0232550,2020,5,483
0232550,2020,6,420
0232550,2020,7,288
0232550,2020,8,352
0232550,2020,9,415
0232550,2020,10,741
0232550,2020,11,975
0232550,2020,12,893
0232550,2021,1,1025
0232550,2021,2,1105
0232550,2021,3,1006
0232550,2021,4,761
0232550,2021,5,598
0232550,2021,6,322
0232550,2021,7,261
0232550,2021,8,315
0232550,2021,9,448
0232550,2021,10,765
0232550,2021,11,907
0232550,2021,12,1375
0232550,2022,1,1153
0232550,2022,2,898
0232550,2022,3,882
0232550,2022,4,778
0232550,2022,5,559
0232550,2022,6,295
0232550,2022,7,261
0232550,2022,8,235
0232550,2022,9,389
0232550,2022,10,593
0232550,2022,11,987
0232550,2022,12,1264
0232550,2023,1,972
0232550,2023,2,986
0232550,2023,3,1058
0232550,2023,4,771
0232550,2023,5,508
0232550,2023,6,347
0232550,2023,7,183
0232550,2023,8,243
0232550,2023,9,445
0232550,2023,10,669
0232550,2023,11,823
0232550,2023,12,911
0232550,2024,1,1181
0232550,2024,2,1027
0232550,2024,3,955
0232550,2024,4,739
0232550,2024,5,599
0232550,2024,6,308
0232550,2024,7,295
0232550,2024,8,254
0232550,2024,9,453
0232550,2024,10,746
0232550,2024,11,985
0232550,2024,12,964
0232810,2017,1,876
0232810,2017,2,860
0232810,2017,3,933
0232810,2017,4,579
0232810,2017,5,472
0232810,2017,6,369
0232810,2017,7,275
0232810,2017,8,181
0232810,2017,9,308
0232810,2017,10,601
0232810,2017,11,817
0232810,2017,12,859
0232810,2018,1,828
0232810,2018,2,897
0232810,2018,3,815
0232810,2018,4,641
0232810,2018,5,445
0232810,2018,6,319
0232810,2018,7,147
0232810,2018,8,171
0232810,2018,9,341
0232810,2018,10,520
0232810,2018,11,637
0232810,2018,12,842
0232810,2019,1,843
0232810,2019,2,960
0232810,2019,3,741
0232810,2019,4,628
0232810,2019,5,403
0232810,2019,6,287
0232810,2019,7,169
0232810,2019,8,186
0232810,2019,9,310
0232810,2019,10,608
0232810,2019,11,630
0232810,2019,12,805
0232810,2020,1,1075
0232810,2020,2,810
0232810,2020,3,885
0232810,2020,4,684
0232810,2020,5,414
0232810,2020,6,366
