community_fips_code,name,estimated_per_capita_income,margin_error_per_capita_income,estimated_population_below_poverty,margin_error_population_below_poverty,estimated_population_poverty_determined,margin_error_popuation_poverty_determined,start_year,end_year
0252915,Nelchina,45579,19224,0,10,135,80,2018,2022
0252915,Nelchina,31790,18746,0,10,106,72,2019,2023
0252940,Nelson Lagoon,21896,12766,,,,,2007,2011
0252940,Nelson Lagoon,19581,11225,14,18,31,26,2008,2012
0252940,Nelson Lagoon,22585,9426,16,18,46,29,2009,2013
0252940,Nelson Lagoon,33597,17533,3,4,39,23,2010,2014
0252940,Nelson Lagoon,44264,15676,3,4,42,20,2011,2015
0252940,Nelson Lagoon,36126,12557,3,5,46,22,2012,2016
0252940,Nelson Lagoon,37602,15802,0,9,54,23,2013,2017
0252940,Nelson Lagoon,38980,15722,0,9,74,28,2014,2018
0252940,Nelson Lagoon,28662,7105,3,5,86,30,2015,2019
0252940,Nelson Lagoon,24457,4599,9,8,98,34,2016,2020
0252940,Nelson Lagoon,23676,4314,7,6,98,34,2017,2021
0252940,Nelson Lagoon,29718,6652,10,8,94,34,2018,2022
0252940,Nelson Lagoon,34406,6532,11,9,83,34,2019,2023
0253050,Nenana,26568,4196,,,,,2007,2011
0253050,Nenana,27815,4053,94,42,472,76,2008,2012
0253050,Nenana,30465,3986,69,29,446,62,2009,2013
0253050,Nenana,27174,3655,69,26,438,60,2010,2014
0253050,Nenana,25806,3305,62,19,406,48,2011,2015
0253050,Nenana,26851,5426,41,21,373,61,2012,2016
0253050,Nenana,24588,4098,59,20,368,55,2013,2017
0253050,Nenana,26170,5324,41,16,383,62,2014,2018
0253050,Nenana,22730,3605,47,21,341,56,2015,2019
0253050,Nenana,20752,4935,124,59,473,76,2016,2020
0253050,Nenana,21023,5803,137,67,496,106,2017,2021
0253050,Nenana,26386,7118,122,60,499,100,2018,2022
0253050,Nenana,31107,8422,130,126,523,147,2019,2023
0253270,Newhalen,17981,5490,,,,,2007,2011
0253270,Newhalen,15268,4052,59,34,229,55,2008,2012
0253270,Newhalen,14081,4039,54,27,187,47,2009,2013
0253270,Newhalen,15390,3557,33,19,173,40,2010,2014
0253270,Newhalen,16449,3281,28,17,158,35,2011,2015
0253270,Newhalen,15391,4110,38,20,143,32,2012,2016
0253270,Newhalen,16709,3999,20,10,113,35,2013,2017
0253270,Newhalen,16136,5650,22,13,120,45,2014,2018
0253270,Newhalen,17995,3939,27,14,129,44,2015,2019
0253270,Newhalen,16094,4671,18,14,105,58,2016,2020
0253270,Newhalen,15696,4695,9,7,98,60,2017,2021
0253270,Newhalen,19505,8333,7,7,90,35,2018,2022
0253270,Newhalen,28240,9560,6,6,98,39,2019,2023
0253710,New Stuyahok,9474,1710,,,,,2007,2011
0253710,New Stuyahok,9384,1524,199,70,516,81,2008,2012
0253710,New Stuyahok,9923,1401,162,55,559,89,2009,2013
0253710,New Stuyahok,9313,1127,186,47,568,66,2010,2014
0253710,New Stuyahok,9498,1147,186,44,604,61,2011,2015
0253710,New Stuyahok,9660,1183,167,43,560,52,2012,2016
0253710,New Stuyahok,10515,1194,135,35,559,68,2013,2017
0253710,New Stuyahok,11796,1622,127,37,549,97,2014,2018
0253710,New Stuyahok,12703,1945,128,41,540,97,2015,2019
0253710,New Stuyahok,14646,2347,151,46,567,109,2016,2020
0253710,New Stuyahok,21240,14447,156,52,572,103,2017,2021
0253710,New Stuyahok,26610,18802,124,52,601,119,2018,2022
0253710,New Stuyahok,30005,28641,113,46,464,149,2019,2023
0253820,Newtok,8880,1674,,,,,2007,2011
0253820,Newtok,9188,1779,112,37,389,84,2008,2012
0253820,Newtok,9530,1769,123,39,409,73,2009,2013
0253820,Newtok,9257,2426,128,41,381,65,2010,2014
0253820,Newtok,8637,1268,163,42,385,42,2011,2015
0253820,Newtok,8566,1428,165,45,401,53,2012,2016
0253820,Newtok,10042,1842,135,41,369,46,2013,2017
0253820,Newtok,9479,1899,122,43,357,52,2014,2018
0253820,Newtok,9969,2047,120,45,315,51,2015,2019
0253820,Newtok,10146,2790,78,36,222,53,2016,2020
0253820,Newtok,10994,2966,52,30,181,50,2017,2021
0253820,Newtok,12669,3739,17,17,96,46,2018,2022
0253820,Newtok,18705,4956,0,10,40,37,2019,2023
0253930,Nightmute,12130,3077,,,,,2007,2011
0253930,Nightmute,13037,3729,59,28,333,65,2008,2012
0253930,Nightmute,12726,3601,72,31,321,73,2009,2013
0253930,Nightmute,13104,4609,62,32,281,55,2010,2014
0253930,Nightmute,10024,2447,69,26,259,53,2011,2015
0253930,Nightmute,9705,2186,55,25,233,41,2012,2016
0253930,Nightmute,8693,1238,65,26,210,39,2013,2017
0253930,Nightmute,9559,1554,63,23,187,33,2014,2018
0253930,Nightmute,9723,1509,36,24,173,36,2015,2019
0253930,Nightmute,9465,1805,37,27,148,42,2016,2020
0253930,Nightmute,11119,2681,43,37,141,50,2017,2021
0253930,Nightmute,14097,4035,5,5,70,40,2018,2022
0253930,Nightmute,11934,1633,3,6,67,45,2019,2023
0254050,Nikiski,31301,3407,,,,,2007,2011
0254050,Nikiski,30774,2765,468,186,4663,488,2008,2012
0254050,Nikiski,32337,3248,227,106,4645,428,2009,2013
0254050,Nikiski,31797,3042,268,111,4510,481,2010,2014
0254050,Nikiski,31900,3678,375,165,4536,503,2011,2015
0254050,Nikiski,31217,3372,584,253,5017,501,2012,2016
0254050,Nikiski,29514,4074,620,276,4715,502,2013,2017
0254050,Nikiski,28018,3117,751,246,4562,518,2014,2018
0254050,Nikiski,29188,3852,645,250,4303,496,2015,2019
0254050,Nikiski,26691,3700,585,282,4310,640,2016,2020
0254050,Nikiski,25658,4173,639,315,4200,631,2017,2021
0254050,Nikiski,27708,4925,812,366,4370,572,2018,2022
0254050,Nikiski,31462,5277,645,361,4626,524,2019,2023
0254085,Nikolaevsk,19773,4604,,,,,2007,2011
0254085,Nikolaevsk,14907,4531,42,31,183,76,2008,2012
0254085,Nikolaevsk,14379,3557,40,24,175,55,2009,2013
0254085,Nikolaevsk,14265,3205,43,30,196,63,2010,2014
0254085,Nikolaevsk,14944,2741,51,25,234,54,2011,2015
0254085,Nikolaevsk,16123,2758,47,22,257,87,2012,2016
0254085,Nikolaevsk,21175,7489,29,14,279,83,2013,2017
0254085,Nikolaevsk,22561,7733,22,14,261,66,2014,2018
0254085,Nikolaevsk,24486,7648,47,27,246,67,2015,2019
0254085,Nikolaevsk,29908,13269,32,27,188,77,2016,2020
0254085,Nikolaevsk,32515,13725,38,33,198,72,2017,2021
0254085,Nikolaevsk,26255,8436,70,52,204,73,2018,2022
0254085,Nikolaevsk,28387,9951,71,55,202,59,2019,2023
0254150,Nikolai,6798,4392,,,,,2007,2011
0254150,Nikolai,11996,5142,26,20,47,22,2008,2012
0254150,Nikolai,14723,3562,13,8,63,21,2009,2013
0254150,Nikolai,17763,4478,11,8,71,19,2010,2014
0254150,Nikolai,16601,3604,23,17,109,31,2011,2015
0254150,Nikolai,15965,3599,21,15,118,29,2012,2016
0254150,Nikolai,15533,2940,25,15,119,37,2013,2017
0254150,Nikolai,15753,3159,31,20,114,30,2014,2018
0254150,Nikolai,15354,3013,53,22,143,30,2015,2019
0254150,Nikolai,20803,10204,48,21,115,33,2016,2020
0254150,Nikolai,25706,11613,48,21,104,31,2017,2021
0254150,Nikolai,32843,17412,45,23,87,28,2018,2022
0254150,Nikolai,33173,21795,31,29,89,27,2019,2023
0254260,Nikolski,22668,8905,,,,,2007,2011
0254260,Nikolski,18477,6781,6,6,30,15,2008,2012
0254260,Nikolski,17967,7371,10,9,39,16,2009,2013
0254260,Nikolski,18885,9295,12,9,34,11,2010,2014
0254260,Nikolski,22627,11835,12,8,37,12,2011,2015
0254260,Nikolski,22167,7924,6,5,30,9,2012,2016
0254260,Nikolski,28056,10283,7,5,25,13,2013,2017
0254260,Nikolski,19246,8436,4,4,26,12,2014,2018
0254260,Nikolski,21310,10539,3,4,21,14,2015,2019
0254260,Nikolski,21353,19343,0,10,15,10,2016,2020
0254260,Nikolski,16635,14717,0,10,17,17,2017,2021
0254260,Nikolski,9575,14437,0,10,12,13,2018,2022
0254260,Nikolski,,,0,10,1,3,2019,2023
0254480,Ninilchik,26329,6621,,,,,2007,2011
0254480,Ninilchik,25744,5391,143,83,639,158,2008,2012
0254480,Ninilchik,26932,4298,159,79,690,119,2009,2013
0254480,Ninilchik,28495,4021,123,64,727,119,2010,2014
0254480,Ninilchik,31184,3830,78,45,724,105,2011,2015
0254480,Ninilchik,32766,3854,69,46,763,119,2012,2016
0254480,Ninilchik,33746,4699,73,38,741,120,2013,2017
0254480,Ninilchik,31010,3796,86,38,749,129,2014,2018
0254480,Ninilchik,30371,3820,109,48,822,143,2015,2019
0254480,Ninilchik,30183,4883,124,47,882,165,2016,2020
0254480,Ninilchik,30067,6584,162,65,944,185,2017,2021
0254480,Ninilchik,31434,7693,162,73,946,205,2018,2022
0254480,Ninilchik,33004,7128,161,61,991,186,2019,2023
0254700,Noatak,13240,2237,,,,,2007,2011
0254700,Noatak,14204,2450,37,23,462,82,2008,2012
0254700,Noatak,15737,2663,48,24,439,75,2009,2013
0254700,Noatak,13885,2824,90,34,452,66,2010,2014
0254700,Noatak,13717,1920,108,31,443,47,2011,2015
0254700,Noatak,13453,2601,116,40,403,52,2012,2016
0254700,Noatak,15146,2619,122,40,424,62,2013,2017
0254700,Noatak,15170,2822,119,36,422,48,2014,2018
0254700,Noatak,14046,2305,89,46,415,49,2015,2019
0254700,Noatak,15687,3018,70,33,422,57,2016,2020
0254700,Noatak,17325,3139,28,23,488,58,2017,2021
0254700,Noatak,18241,3345,35,22,536,99,2018,2022
0254700,Noatak,19255,3457,64,37,695,107,2019,2023
0254920,Nome,33502,3547,,,,,2007,2011
0254920,Nome,31695,2631,338,138,3456,91,2008,2012
0254920,Nome,32374,2407,359,126,3498,74,2009,2013
0254920,Nome,30087,1798,402,123,3574,100,2010,2014
0254920,Nome,29005,1580,407,116,3600,76,2011,2015
0254920,Nome,29858,2100,483,117,3602,106,2012,2016
0254920,Nome,30744,2702,422,126,3569,87,2013,2017
0254920,Nome,32552,3094,368,110,3581,92,2014,2018
0254920,Nome,35583,3113,271,75,3629,86,2015,2019
0254920,Nome,37699,2940,267,80,3564,100,2016,2020
0254920,Nome,37574,2504,249,61,3419,123,2017,2021
0254920,Nome,41722,3361,212,79,3464,75,2018,2022
0254920,Nome,44793,4521,271,90,3434,101,2019,2023
0255030,Nondalton,14880,5874,,,,,2007,2011
0255030,Nondalton,10621,3951,115,70,208,76,2008,2012
0255030,Nondalton,12048,2966,84,37,192,52,2009,2013
0255030,Nondalton,12688,2755,76,28,214,47,2010,2014
0255030,Nondalton,12971,4265,72,21,182,37,2011,2015
0255030,Nondalton,13461,1998,59,21,186,36,2012,2016
0255030,Nondalton,20384,5281,32,18,110,31,2013,2017
0255030,Nondalton,22868,5051,31,17,114,44,2014,2018
0255030,Nondalton,23087,8802,27,15,110,39,2015,2019
0255030,Nondalton,29776,7713,13,12,88,37,2016,2020
0255030,Nondalton,38722,13721,3,4,50,30,2017,2021
0255030,Nondalton,38820,27892,1,3,40,22,2018,2022
0255030,Nondalton,18927,8013,23,16,66,28,2019,2023
0255140,Noorvik,14510,2323,,,,,2007,2011
0255140,Noorvik,13021,2051,155,51,707,100,2008,2012
0255140,Noorvik,13789,2042,190,50,691,90,2009,2013
0255140,Noorvik,15131,2019,175,42,597,70,2010,2014
0255140,Noorvik,12997,1658,225,47,605,60,2011,2015
0255140,Noorvik,17398,7540,193,48,602,94,2012,2016
0255140,Noorvik,16784,6370,186,37,577,78,2013,2017
0255140,Noorvik,16470,6371,169,45,595,81,2014,2018
0255140,Noorvik,16221,9476,193,46,614,116,2015,2019
0255140,Noorvik,19573,10901,134,48,557,120,2016,2020
0255140,Noorvik,21070,13179,131,45,596,111,2017,2021
0255140,Noorvik,16793,2862,147,43,645,138,2018,2022
0255140,Noorvik,17695,2416,139,52,713,234,2019,2023
0255745,North Lakes,33110,3115,1259,351,9255,768,2016,2020
0255745,North Lakes,37546,3281,1191,372,9834,752,2017,2021
0255745,North Lakes,42394,3342,1015,336,10162,669,2018,2022
0255745,North Lakes,43897,4073,853,310,10455,680,2019,2023
0255910,North Pole,31483,3106,,,,,2007,2011
0255910,North Pole,32128,3334,129,82,2259,333,2008,2012
0255910,North Pole,31705,3131,187,96,2208,304,2009,2013
0255910,North Pole,31778,3786,176,95,2134,341,2010,2014
0255910,North Pole,30992,3770,169,107,2241,379,2011,2015
0255910,North Pole,30831,3632,225,122,2280,389,2012,2016
0255910,North Pole,31701,4581,197,118,2292,412,2013,2017
0255910,North Pole,30495,3605,212,126,2631,490,2014,2018
0255910,North Pole,30757,4192,180,124,2713,466,2015,2019
0255910,North Pole,32832,5049,149,100,2943,582,2016,2020
0255910,North Pole,34724,4164,147,112,2800,540,2017,2021
0255910,North Pole,38326,6174,190,135,2795,605,2018,2022
0255910,North Pole,38377,5814,186,115,2641,532,2019,2023
0256220,Northway,18503,10540,,,,,2007,2011
0256220,Northway,30402,12894,11,11,118,60,2008,2012
0256220,Northway,20931,7378,9,10,116,60,2009,2013
0256220,Northway,19623,8081,9,11,139,62,2010,2014
0256220,Northway,15717,6433,28,28,131,62,2011,2015
0256220,Northway,15458,6610,56,35,140,56,2012,2016
0256220,Northway,17773,7298,45,37,135,55,2013,2017
0256220,Northway,14796,6168,46,38,102,51,2014,2018
0256220,Northway,13632,7307,46,41,102,48,2015,2019
0256220,Northway,12192,3984,100,63,338,98,2016,2020
0256220,Northway,15044,4439,73,35,304,111,2017,2021
0256220,Northway,13238,5509,76,48,252,115,2018,2022
0256220,Northway,15056,6911,76,51,202,89,2019,2023
0256320,Nuiqsut,27356,4631,,,,,2007,2011
0256320,Nuiqsut,26735,4187,4,5,487,108,2008,2012
0256320,Nuiqsut,25563,2890,15,11,405,100,2009,2013
0256320,Nuiqsut,26861,3381,11,11,367,100,2010,2014
0256320,Nuiqsut,22682,2749,21,11,341,77,2011,2015
0256320,Nuiqsut,24312,4476,22,13,343,79,2012,2016
0256320,Nuiqsut,22481,2664,36,16,389,107,2013,2017
0256320,Nuiqsut,28641,12536,39,18,460,171,2014,2018
0256320,Nuiqsut,28548,14162,38,23,495,174,2015,2019
0256320,Nuiqsut,31786,20478,32,18,534,240,2016,2020
0256320,Nuiqsut,32083,23868,50,24,748,344,2017,2021
0256320,Nuiqsut,27135,15832,57,77,564,227,2018,2022
0256320,Nuiqsut,35155,31732,106,82,529,132,2019,2023
0256350,Nulato,18778,5312,,,,,2007,2011
0256350,Nulato,15803,2930,71,39,289,52,2008,2012
0256350,Nulato,13996,2738,76,33,276,50,2009,2013
0256350,Nulato,16446,2641,75,32,270,45,2010,2014
0256350,Nulato,15340,2002,78,21,283,38,2011,2015
0256350,Nulato,13537,2619,84,22,284,37,2012,2016
0256350,Nulato,14968,1930,86,24,274,33,2013,2017
0256350,Nulato,16282,2830,65,23,257,36,2014,2018
0256350,Nulato,20188,3889,46,22,236,37,2015,2019
0256350,Nulato,17161,3522,53,24,300,61,2016,2020
0256350,Nulato,28284,12110,48,27,296,69,2017,2021
0256350,Nulato,31430,22847,38,24,249,87,2018,2022
0256350,Nulato,29335,23134,28,20,284,108,2019,2023
0256600,Nunam Iqua,12035,3913,,,,,2007,2011
0256600,Nunam Iqua,15308,4774,22,14,143,52,2008,2012
0256600,Nunam Iqua,13696,2983,22,16,135,42,2009,2013
0256600,Nunam Iqua,15706,3180,24,15,132,36,2010,2014
0256600,Nunam Iqua,15752,4184,21,14,129,30,2011,2015
0256600,Nunam Iqua,15311,4936,14,11,118,35,2012,2016
0256600,Nunam Iqua,9711,3790,50,24,131,39,2013,2017
0256600,Nunam Iqua,9411,2991,80,33,162,41,2014,2018
0256600,Nunam Iqua,7270,1596,88,38,153,45,2015,2019
0256600,Nunam Iqua,7788,2035,87,42,117,46,2016,2020
0256600,Nunam Iqua,7065,2018,109,58,134,55,2017,2021
0256600,Nunam Iqua,8722,4153,44,41,59,42,2018,2022
0256600,Nunam Iqua,,,0,10,0,10,2019,2023
0256680,Nunapitchuk,12484,2422,,,,,2007,2011
0256680,Nunapitchuk,12567,2538,99,36,403,72,2008,2012
0256680,Nunapitchuk,11622,2348,127,44,420,69,2009,2013
0256680,Nunapitchuk,11417,1919,159,39,459,63,2010,2014
0256680,Nunapitchuk,9012,1115,241,59,549,56,2011,2015
0256680,Nunapitchuk,9359,1122,311,119,624,114,2012,2016
0256680,Nunapitchuk,9267,1020,362,162,710,189,2013,2017
0256680,Nunapitchuk,8991,943,451,210,843,252,2014,2018
0256680,Nunapitchuk,8849,929,518,278,956,329,2015,2019
0256680,Nunapitchuk,9448,1518,436,298,952,385,2016,2020
0256680,Nunapitchuk,9414,1319,440,320,996,416,2017,2021
0256680,Nunapitchuk,13326,3463,290,111,824,155,2018,2022
0256680,Nunapitchuk,13746,3184,226,93,766,166,2019,2023
0257340,Old Harbor,15921,5334,,,,,2007,2011
0257340,Old Harbor,25654,14057,54,44,243,85,2008,2012
0257340,Old Harbor,25593,13525,62,48,229,90,2009,2013
0257340,Old Harbor,24219,8465,65,42,264,78,2010,2014
0257340,Old Harbor,27571,8927,46,28,245,62,2011,2015
0257340,Old Harbor,24824,6936,64,28,296,86,2012,2016
0257340,Old Harbor,21409,5517,63,29,276,87,2013,2017
0257340,Old Harbor,23189,8065,52,26,244,68,2014,2018
0257340,Old Harbor,23684,8515,56,31,231,70,2015,2019
0257340,Old Harbor,16573,3937,79,49,217,69,2016,2020
0257340,Old Harbor,18230,4204,67,45,174,71,2017,2021
0257340,Old Harbor,21641,6786,69,49,155,68,2018,2022
0257340,Old Harbor,19207,7989,103,72,186,92,2019,2023
0258330,Oscarville,10184,4794,,,,,2007,2011
0258330,Oscarville,11014,4414,48,48,95,56,2008,2012
0258330,Oscarville,10657,4807,37,41,83,50,2009,2013
0258330,Oscarville,24569,10296,0,9,29,19,2010,2014
0258330,Oscarville,14286,7912,6,7,22,12,2011,2015
0258330,Oscarville,13815,8822,14,12,26,12,2012,2016
0258330,Oscarville,9078,6199,11,11,36,20,2013,2017
0258330,Oscarville,8613,7402,26,18,64,25,2014,2018
0258330,Oscarville,11034,4601,27,18,94,24,2015,2019
0258330,Oscarville,11298,4629,25,15,95,27,2016,2020
0258330,Oscarville,15406,5215,19,19,114,55,2017,2021
0258330,Oscarville,16528,5816,20,18,88,39,2018,2022
0258330,Oscarville,18925,6767,8,9,56,44,2019,2023
0258550,Ouzinkie,19263,6616,,,,,2007,2011
0258550,Ouzinkie,22923,6981,83,46,306,94,2008,2012
0258550,Ouzinkie,20956,7553,89,48,300,82,2009,2013
0258550,Ouzinkie,26748,8499,66,37,275,74,2010,2014
0258550,Ouzinkie,26783,11229,49,30,230,71,2011,2015
0258550,Ouzinkie,29689,13234,30,27,189,67,2012,2016
0258550,Ouzinkie,33122,11756,25,23,171,61,2013,2017
0258550,Ouzinkie,28945,10853,35,25,171,62,2014,2018
0258550,Ouzinkie,25099,6892,17,16,149,56,2015,2019
0258550,Ouzinkie,27155,8444,21,22,128,59,2016,2020
0258550,Ouzinkie,32227,11828,13,12,108,56,2017,2021
0258550,Ouzinkie,36480,12397,10,11,90,43,2018,2022
0258550,Ouzinkie,28649,7880,25,22,97,45,2019,2023
0258660,Palmer,24267,1349,,,,,2007,2011
0258660,Palmer,25382,1910,670,147,5816,106,2008,2012
0258660,Palmer,25352,1449,663,160,6016,95,2009,2013
0258660,Palmer,26340,1721,625,137,6088,119,2010,2014
0258660,Palmer,26230,1722,721,250,6282,86,2011,2015
0258660,Palmer,26259,1615,708,197,6371,117,2012,2016
0258660,Palmer,25668,1659,820,156,6530,99,2013,2017
0258660,Palmer,25552,1428,855,145,6699,142,2014,2018
0258660,Palmer,25445,1451,850,143,6792,132,2015,2019
0258660,Palmer,25848,1506,906,163,7033,119,2016,2020
0258660,Palmer,28487,2049,674,163,5648,159,2017,2021
0258660,Palmer,32155,2246,564,105,5735,96,2018,2022
0258660,Palmer,34916,2332,648,120,5870,59,2019,2023
0259320,Paxson,35426,11035,,,,,2007,2011
0259320,Paxson,38100,11802,0,10,18,26,2008,2012
0259320,Paxson,33238,7192,0,9,32,36,2009,2013
0259320,Paxson,31800,7273,0,9,34,38,2010,2014
0259320,Paxson,30176,8306,0,9,38,40,2011,2015
0259320,Paxson,,,0,9,9,13,2012,2016
0259320,Paxson,,,0,9,10,15,2013,2017
0259320,Paxson,,,0,9,0,9,2014,2018
0259320,Paxson,,,0,9,0,9,2015,2019
0259320,Paxson,,,0,10,0,10,2016,2020
0259320,Paxson,,,0,10,0,10,2017,2021
0259320,Paxson,,,0,10,0,10,2018,2022
0259320,Paxson,,,0,10,20,27,2019,2023
0259540,Pedro Bay,23539,11772,,,,,2007,2011
0259540,Pedro Bay,24835,10079,2,3,26,20,2008,2012
0259540,Pedro Bay,25262,9745,1,2,26,16,2009,2013
0259540,Pedro Bay,27750,10549,1,2,22,16,2010,2014
0259540,Pedro Bay,39725,11510,1,2,12,8,2011,2015
0259540,Pedro Bay,29908,11922,1,2,13,14,2012,2016
0259540,Pedro Bay,22478,11703,0,9,18,11,2013,2017
0259540,Pedro Bay,21335,8254,0,9,20,14,2014,2018
0259540,Pedro Bay,19168,7357,0,9,31,17,2015,2019
0259540,Pedro Bay,27333,11724,0,10,21,14,2016,2020
0259540,Pedro Bay,26161,13649,0,10,18,13,2017,2021
0259540,Pedro Bay,76008,55321,0,10,13,9,2018,2022
0259540,Pedro Bay,84614,59802,0,10,14,10,2019,2023
0259650,Pelican,31321,7753,,,,,2007,2011
0259650,Pelican,26286,5616,5,12,91,43,2008,2012
0259650,Pelican,30482,7400,3,6,60,28,2009,2013
0259650,Pelican,29653,9224,5,13,57,38,2010,2014
0259650,Pelican,33168,5370,0,9,79,38,2011,2015
0259650,Pelican,32906,5677,3,5,79,29,2012,2016
0259650,Pelican,33240,5954,6,9,73,28,2013,2017
0259650,Pelican,47042,15073,8,9,93,33,2014,2018
0259650,Pelican,40849,19077,7,8,67,25,2015,2019
0259650,Pelican,38651,16563,11,9,57,18,2016,2020
0259650,Pelican,49061,25635,4,5,38,20,2017,2021
0259650,Pelican,50277,25907,6,7,57,26,2018,2022
0259650,Pelican,28627,7261,0,10,45,20,2019,2023
0260200,Perryville,11640,6373,,,,,2007,2011
0260200,Perryville,14003,6134,40,34,98,35,2008,2012
0260200,Perryville,12433,5372,52,28,123,37,2009,2013
0260200,Perryville,11078,5043,52,26,116,32,2010,2014
0260200,Perryville,15313,6062,33,19,98,28,2011,2015
0260200,Perryville,11776,2859,40,20,94,29,2012,2016
0260200,Perryville,11944,3213,37,19,98,33,2013,2017
0260200,Perryville,10910,3632,34,18,85,30,2014,2018
0260200,Perryville,13291,3390,26,17,95,38,2015,2019
0260200,Perryville,13124,4976,19,13,53,24,2016,2020
0260200,Perryville,12327,5204,22,20,72,43,2017,2021
0260200,Perryville,13447,3234,27,20,83,36,2018,2022
0260200,Perryville,15537,3848,23,19,95,35,2019,2023
0260310,Petersburg,32156,2986,,,,,2007,2011
0260310,Petersburg,32874,3789,343,194,3111,180,2008,2012
0260310,Petersburg,36198,4820,370,204,2963,143,2009,2013
0260310,Petersburg,36950,3383,296,106,2904,88,2010,2014
0260310,Petersburg,35487,2798,325,104,3002,68,2011,2015
0260310,Petersburg,35267,2772,292,107,2966,78,2012,2016
0260310,Petersburg,35610,2943,244,71,3078,105,2013,2017
0260310,Petersburg,33478,2014,252,78,3093,85,2014,2018
0260310,Petersburg,35795,2685,173,50,3123,96,2015,2019
0260310,Petersburg,34009,2579,149,42,3158,79,2016,2020
0260310,Petersburg,34966,2156,150,45,3246,82,2017,2021
0260310,Petersburg,37415,3350,153,43,3268,51,2018,2022
0260310,Petersburg,41952,4987,188,46,3253,234,2019,2023
0260460,Petersville,,,,,,,2007,2011
0260460,Petersville,,,0,10,0,10,2008,2012
0260460,Petersville,,,0,9,0,9,2009,2013
0260460,Petersville,,,0,9,0,9,2010,2014
0260460,Petersville,,,0,9,0,9,2011,2015
0260460,Petersville,,,0,9,0,9,2012,2016
0260460,Petersville,,,0,9,0,9,2013,2017
0260460,Petersville,,,0,9,0,9,2014,2018
0260460,Petersville,,,0,9,0,9,2015,2019
0260460,Petersville,,,0,10,0,10,2016,2020
0260460,Petersville,,,0,10,0,10,2017,2021
0260460,Petersville,39276,21816,0,10,38,41,2018,2022
0260460,Petersville,39217,22308,0,10,42,45,2019,2023
0260640,Pilot Point,20242,5824,,,,,2007,2011
0260640,Pilot Point,19067,6862,12,12,61,26,2008,2012
0260640,Pilot Point,17542,10409,13,14,43,18,2009,2013
0260640,Pilot Point,19666,8770,11,11,47,15,2010,2014
0260640,Pilot Point,21391,8989,19,14,53,19,2011,2015
0260640,Pilot Point,21869,13671,19,14,48,20,2012,2016
0260640,Pilot Point,27109,10388,12,11,57,33,2013,2017
0260640,Pilot Point,27784,8555,11,10,82,44,2014,2018
0260640,Pilot Point,29412,8593,16,13,100,59,2015,2019
0260640,Pilot Point,31902,11157,10,12,82,61,2016,2020
0260640,Pilot Point,31053,11253,9,10,86,63,2017,2021
0260640,Pilot Point,29958,9426,22,17,72,24,2018,2022
0260640,Pilot Point,33591,10693,19,15,54,31,2019,2023
0260750,Pilot Station,13762,3393,,,,,2007,2011
0260750,Pilot Station,10532,1726,143,56,510,101,2008,2012
0260750,Pilot Station,11178,1675,140,40,521,69,2009,2013
0260750,Pilot Station,10533,1364,190,40,567,75,2010,2014
0260750,Pilot Station,9473,1038,228,46,580,47,2011,2015
0260750,Pilot Station,9674,1490,263,52,599,51,2012,2016
0260750,Pilot Station,9409,1320,304,57,634,50,2013,2017
