fips_code,name,reporting_entity_name,year,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
0270320,Silver Springs,Copper Valley Elec Assn Inc,2005,0.20,,0.17,,,,,0.18,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2007,0.23,,0.20,,,,,0.21,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2010,0.25,,0.22,,,,,0.22,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2011,0.28,,0.25,,,,,0.26,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2012,0.30,,0.27,,,,,0.28,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2013,0.28,,0.24,,,,,0.25,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2014,0.26,,0.23,,,,,0.24,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2015,0.24,,0.20,,,,,0.21,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2016,0.23,,0.21,,,,,0.21,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2017,0.26,,0.23,,,,,0.24,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2018,0.26,,0.23,,,,,0.24,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2019,0.25,,0.22,,,,,0.22,EIA861
0270320,Silver Springs,Copper Valley Elec Assn Inc,2020,,,,,,,,0.24,EIA861S
0270540,Sitka,City & Borough of Sitka,2001,0.09,,0.09,,0.08,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2002,0.09,,0.09,,0.09,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2003,0.09,,0.09,0.07,,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2004,0.09,,0.09,0.06,,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2005,0.10,,0.10,0.10,,,,0.10,EIA861
0270540,Sitka,City & Borough of Sitka,2006,0.09,,0.10,0.10,,,,0.10,EIA861
0270540,Sitka,City & Borough of Sitka,2007,0.09,,0.09,0.09,,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2008,0.10,,0.09,0.09,,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2009,0.09,,0.09,0.10,,,,0.09,EIA861
0270540,Sitka,City & Borough of Sitka,2012,0.10,,0.10,0.10,,,,0.10,EIA861
0270540,Sitka,City & Borough of Sitka,2013,0.11,,0.11,0.11,,,,0.11,EIA861
0270540,Sitka,City & Borough of Sitka,2014,0.12,,0.18,0.04,,,,0.13,EIA861
0270540,Sitka,City & Borough of Sitka,2015,0.13,,0.15,0.11,,,,0.13,EIA861
0270540,Sitka,City & Borough of Sitka,2016,0.14,,0.14,0.12,,,,0.14,EIA861
0270540,Sitka,City & Borough of Sitka,2017,0.16,,0.16,0.13,,,,0.15,EIA861
0270540,Sitka,City & Borough of Sitka,2019,0.19,,0.17,0.13,,,,0.17,EIA861
0270540,Sitka,City & Borough of Sitka,2020,,,,,,,,0.15,EIA861S
0270760,Skagway,Alaska Power & Telephone Company,2001,,,0.00,,,,,0.00,PCE
0270760,Skagway,Alaska Power & Telephone Company,2002,0.10,0.09,0.10,,,,,0.10,PCE
0270760,Skagway,Alaska Power & Telephone Company,2003,0.18,0.14,0.18,,,,,0.18,PCE
0270760,Skagway,Alaska Power & Telephone Company,2004,0.18,0.14,0.18,,,,,0.18,PCE
0270760,Skagway,Alaska Power & Telephone Company,2005,0.19,0.15,0.19,,,,,0.19,PCE
0270760,Skagway,Alaska Power & Telephone Company,2006,0.20,0.14,0.20,,,,,0.20,PCE
0270760,Skagway,Alaska Power & Telephone Company,2007,0.21,0.14,0.21,,,,,0.21,PCE
0270760,Skagway,Alaska Power & Telephone Company,2008,0.22,0.14,0.22,,,,,0.22,PCE
0270760,Skagway,Alaska Power & Telephone Company,2009,0.21,0.15,0.21,,,,,0.21,PCE
0270760,Skagway,Alaska Power & Telephone Company,2010,0.22,0.16,0.22,,,,,0.22,PCE
0270760,Skagway,Alaska Power & Telephone Company,2011,0.22,0.15,0.22,,,,,0.22,PCE
0270760,Skagway,Alaska Power & Telephone Company,2012,0.24,0.17,0.24,,,,,0.24,PCE
0270760,Skagway,Alaska Power & Telephone Company,2013,0.25,0.18,0.25,,,,,0.25,PCE
0270760,Skagway,Alaska Power & Telephone Company,2014,0.25,0.19,0.24,,,,,0.25,PCE
0270760,Skagway,Alaska Power & Telephone Company,2015,0.26,0.23,0.26,,,,,0.26,PCE
0270760,Skagway,Alaska Power & Telephone Company,2016,0.26,0.23,0.26,,,,,0.26,PCE
0270760,Skagway,Alaska Power & Telephone Company,2017,0.26,0.24,0.26,,,,,0.26,PCE
0270760,Skagway,Alaska Power & Telephone Company,2018,0.28,0.25,0.28,,,,,0.28,PCE
0270760,Skagway,Alaska Power & Telephone Company,2019,0.27,0.25,0.27,,,,,0.27,PCE
0270760,Skagway,Alaska Power & Telephone Company,2020,0.27,0.26,0.27,,,,,0.27,PCE
0270760,Skagway,Alaska Power & Telephone Company,2021,0.29,0.28,0.29,,,,,0.29,PCE
0270930,Slana,Alaska Power & Telephone Company,2004,,,,,,,,,PCE
0270930,Slana,Alaska Power & Telephone Company,2005,0.30,0.14,0.30,,,,,0.30,PCE
0270930,Slana,Alaska Power & Telephone Company,2006,0.58,0.24,0.58,,,,,0.58,PCE
0270930,Slana,Alaska Power & Telephone Company,2007,0.53,0.21,0.53,,,,,0.53,PCE
0270930,Slana,Alaska Power & Telephone Company,2008,0.67,0.27,0.67,,,,,0.67,PCE
0270930,Slana,Alaska Power & Telephone Company,2009,0.52,0.19,0.52,,,,,0.52,PCE
0270930,Slana,Alaska Power & Telephone Company,2010,0.61,0.19,0.61,,,,,0.61,PCE
0270930,Slana,Alaska Power & Telephone Company,2011,0.67,0.19,0.67,,,,,0.67,PCE
0270930,Slana,Alaska Power & Telephone Company,2012,0.70,0.21,0.70,,,,,0.70,PCE
0270930,Slana,Alaska Power & Telephone Company,2013,0.71,0.22,0.71,,,,,0.71,PCE
0270930,Slana,Alaska Power & Telephone Company,2014,0.71,0.27,0.71,,,,,0.71,PCE
0270930,Slana,Alaska Power & Telephone Company,2015,0.65,0.30,0.65,,,,,0.65,PCE
0270930,Slana,Alaska Power & Telephone Company,2016,0.55,0.31,0.55,,,,,0.55,PCE
0270930,Slana,Alaska Power & Telephone Company,2017,0.57,0.31,0.57,,,,,0.57,PCE
0270930,Slana,Alaska Power & Telephone Company,2018,0.65,0.31,,,,,,,PCE
0270930,Slana,Alaska Power & Telephone Company,2019,0.61,0.31,,,,,,,PCE
0270930,Slana,Alaska Power & Telephone Company,2020,0.56,0.31,0.56,,,,,0.56,PCE
0270930,Slana,Alaska Power & Telephone Company,2021,0.64,0.35,0.64,,,,,0.64,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2001,,,0.00,,,,,0.00,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2002,0.39,0.24,0.39,,,,,0.39,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2003,0.66,0.35,0.66,,,,,0.66,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2004,0.68,0.38,0.68,,,,,0.68,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2005,0.76,0.49,0.76,,,,,0.76,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2006,0.77,0.42,0.77,,,,,0.77,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2007,0.77,0.42,,,,,,,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2008,0.77,0.35,0.77,,,,,0.77,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2009,0.99,0.25,0.99,,,,,0.99,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2010,0.92,0.30,0.92,,,,,0.91,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2011,0.85,0.19,0.85,,,,,0.85,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2012,1.16,0.36,1.16,,,,,1.16,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2013,0.89,0.22,0.88,,,,,0.88,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2014,1.14,0.33,1.14,,,,,1.14,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2015,0.93,0.27,0.93,,,,,0.93,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2016,1.08,0.43,1.08,,,,,1.08,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2017,1.11,0.41,1.11,,,,,1.11,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2018,1.17,0.44,1.17,,,,,1.17,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2019,1.21,0.46,1.21,,,,,1.21,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2020,1.31,0.55,1.31,,,,,1.31,PCE
0271090,Sleetmute,Middle Kuskokwim Electric,2021,1.11,0.36,1.11,,,,,1.11,PCE
0271640,Soldotna,Homer Electric Assn Inc,2001,0.12,,0.09,0.05,0.12,,,0.09,EIA861
0271640,Soldotna,Homer Electric Assn Inc,2002,0.12,,0.10,0.04,,,0.13,0.09,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2003,0.11,,0.10,0.05,,,0.12,0.09,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2004,0.12,,0.10,0.05,,,,0.09,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2005,0.13,,0.11,0.06,,,,0.10,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2006,0.15,,0.13,0.07,,,,0.12,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2007,0.15,,0.13,0.07,,,,0.12,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2008,0.17,,0.15,0.08,,,,0.13,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2009,0.20,,0.18,0.10,,,,0.16,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2010,0.17,,0.15,0.08,,,,0.14,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2011,0.20,,0.18,0.08,,,,0.16,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2012,0.20,,0.18,0.09,,,,0.16,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2013,0.21,,0.18,0.08,,,,0.17,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2014,0.24,,0.21,0.10,,,,0.19,EIA861
0271640,Soldotna,Homer Electric Assn Inc,2015,0.25,,0.22,0.11,,,,0.20,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2016,0.26,,0.23,0.11,,,,0.21,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2017,0.26,,0.23,0.11,,,,0.21,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2018,0.27,,0.23,0.11,,,,0.21,EIA861M
0271640,Soldotna,Homer Electric Assn Inc,2019,0.27,,0.23,0.11,,,,0.21,EIA861
0271640,Soldotna,Homer Electric Assn Inc,2020,0.29,,0.26,0.12,,,,0.24,EIA861
0271640,Soldotna,Homer Electric Assn Inc,2021,0.28,,0.25,0.12,,,,0.23,EIA861
0272135,South Lakes,Matanuska Electric Assn Inc,2001,0.11,,0.09,,0.22,,,0.11,EIA861
0272135,South Lakes,Matanuska Electric Assn Inc,2002,0.11,,0.09,,0.22,,,0.10,EIA861
0272135,South Lakes,Matanuska Electric Assn Inc,2003,0.10,,0.08,,,,0.20,0.10,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2004,0.11,,0.09,,,,,0.10,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2005,0.11,,0.09,,,,,0.11,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2006,0.13,,0.11,,,,,0.12,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2007,0.13,,0.11,,,,,0.12,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2008,0.14,,0.12,,,,,0.13,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2009,0.16,,0.14,,,,,0.15,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2010,0.14,,0.11,,,,,0.13,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2011,0.15,,0.13,,,,,0.14,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2012,0.15,,0.13,,,,,0.14,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2013,0.15,,0.13,,,,,0.14,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2014,0.17,,0.14,,,,,0.16,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2015,0.20,,0.17,,,,,0.19,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2016,0.20,,0.17,,,,,0.19,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2017,0.21,,0.18,,,,,0.19,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2018,0.21,,0.18,,,,,0.20,EIA861M
0272135,South Lakes,Matanuska Electric Assn Inc,2019,0.22,,0.19,,,,,0.20,EIA861
0272135,South Lakes,Matanuska Electric Assn Inc,2020,0.22,,0.19,,,,,0.20,EIA861
0272135,South Lakes,Matanuska Electric Assn Inc,2021,0.21,,0.19,,,,,0.20,EIA861
0272190,South Naknek,Naknek Electric Association,2001,,,0.00,,,,,0.00,PCE
0272190,South Naknek,Naknek Electric Association,2002,0.13,0.10,0.13,,,,,0.13,PCE
0272190,South Naknek,Naknek Electric Association,2003,0.23,0.15,0.23,,,,,0.23,PCE
0272190,South Naknek,Naknek Electric Association,2004,0.24,0.16,0.24,,,,,0.24,PCE
0272190,South Naknek,Naknek Electric Association,2005,0.27,0.16,0.27,,,,,0.27,PCE
0272190,South Naknek,Naknek Electric Association,2006,0.29,0.13,0.29,,,,,0.29,PCE
0272190,South Naknek,Naknek Electric Association,2007,0.35,0.17,0.35,,,,,0.35,PCE
0272190,South Naknek,Naknek Electric Association,2008,0.43,0.20,0.43,,,,,0.43,PCE
0272190,South Naknek,Naknek Electric Association,2009,0.45,0.17,0.45,,,,,0.45,PCE
0272190,South Naknek,Naknek Electric Association,2010,0.45,0.23,,,,,,,PCE
0272190,South Naknek,Naknek Electric Association,2011,0.50,0.24,,,,,,,PCE
0272190,South Naknek,Naknek Electric Association,2012,0.56,0.22,0.56,,,,,0.56,PCE
0272190,South Naknek,Naknek Electric Association,2013,0.58,0.19,0.58,,,,,0.58,PCE
0272190,South Naknek,Naknek Electric Association,2014,0.62,0.22,0.62,,,,,0.62,PCE
0272190,South Naknek,Naknek Electric Association,2015,0.57,0.18,0.57,,,,,0.57,PCE
0272190,South Naknek,Naknek Electric Association,2016,0.49,0.18,0.49,,,,,0.49,PCE
0272190,South Naknek,Naknek Electric Association,2017,0.48,0.21,0.48,,,,,0.48,PCE
0272190,South Naknek,Naknek Electric Association,2018,0.46,0.20,0.46,,,,,0.46,PCE
0272190,South Naknek,Naknek Electric Association,2019,0.48,0.19,0.48,,,,,0.48,PCE
0272190,South Naknek,Naknek Electric Association,2020,0.48,0.21,0.48,,,,,0.48,PCE
0272190,South Naknek,Naknek Electric Association,2021,0.48,0.23,0.48,,,,,0.48,PCE
0272230,South Van Horn,Golden Valley Elec Assn Inc,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0272230,South Van Horn,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0272230,South Van Horn,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0272230,South Van Horn,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0272960,Stebbins,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2002,0.22,0.13,0.22,,,,,0.22,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2003,0.39,0.21,0.39,,,,,0.39,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2004,0.43,0.24,0.43,,,,,0.43,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2005,0.46,0.27,0.46,,,,,0.46,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2006,0.46,0.21,0.46,,,,,0.46,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2007,0.46,0.21,0.46,,,,,0.46,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2008,0.52,0.15,,,,,,,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2009,0.61,0.19,,,,,,,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2010,0.54,0.21,0.54,,,,,0.54,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2011,0.56,0.21,0.56,,,,,0.56,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2012,0.61,0.22,0.61,,,,,0.61,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2013,0.59,0.20,,,,,,,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2014,0.61,0.20,0.61,,,,,0.61,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2015,0.60,0.22,0.60,,,,,0.60,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2016,0.52,0.22,0.52,,,,,0.52,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2017,0.48,0.22,0.48,,,,,0.48,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2018,0.50,0.23,0.50,,,,,0.50,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2019,0.56,0.24,0.56,,,,,0.56,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2020,0.54,0.25,0.54,,,,,0.54,PCE
0272960,Stebbins,Alaska Village Electric Cooperative,2021,0.52,0.26,0.52,,,,,0.52,PCE
0272985,Steele Creek,Golden Valley Elec Assn Inc,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0272985,Steele Creek,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0272985,Steele Creek,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0272985,Steele Creek,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0273070,Sterling,Homer Electric Assn Inc,2001,0.12,,0.09,0.05,0.12,,,0.09,EIA861
0273070,Sterling,Homer Electric Assn Inc,2002,0.12,,0.10,0.04,,,0.13,0.09,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2003,0.11,,0.10,0.05,,,0.12,0.09,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2004,0.12,,0.10,0.05,,,,0.09,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2005,0.13,,0.11,0.06,,,,0.10,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2006,0.15,,0.13,0.07,,,,0.12,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2007,0.15,,0.13,0.07,,,,0.12,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2008,0.17,,0.15,0.08,,,,0.13,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2009,0.20,,0.18,0.10,,,,0.16,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2010,0.17,,0.15,0.08,,,,0.14,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2011,0.20,,0.18,0.08,,,,0.16,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2012,0.20,,0.18,0.09,,,,0.16,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2013,0.21,,0.18,0.08,,,,0.17,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2014,0.24,,0.21,0.10,,,,0.19,EIA861
0273070,Sterling,Homer Electric Assn Inc,2015,0.25,,0.22,0.11,,,,0.20,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2016,0.26,,0.23,0.11,,,,0.21,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2017,0.26,,0.23,0.11,,,,0.21,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2018,0.27,,0.23,0.11,,,,0.21,EIA861M
0273070,Sterling,Homer Electric Assn Inc,2019,0.27,,0.23,0.11,,,,0.21,EIA861
0273070,Sterling,Homer Electric Assn Inc,2020,0.29,,0.26,0.12,,,,0.24,EIA861
0273070,Sterling,Homer Electric Assn Inc,2021,0.28,,0.25,0.12,,,,0.23,EIA861
0273400,Stony River,Middle Kuskokwim Electric,2002,0.39,0.24,0.39,,,,,0.39,PCE
0273400,Stony River,Middle Kuskokwim Electric,2003,0.66,0.35,0.66,,,,,0.66,PCE
0273400,Stony River,Middle Kuskokwim Electric,2004,0.68,0.38,,,,,,,PCE
0273400,Stony River,Middle Kuskokwim Electric,2005,0.76,0.49,,,,,,,PCE
0273400,Stony River,Middle Kuskokwim Electric,2006,0.77,0.42,0.77,,,,,0.77,PCE
0273400,Stony River,Middle Kuskokwim Electric,2007,0.77,0.42,0.77,,,,,0.77,PCE
0273400,Stony River,Middle Kuskokwim Electric,2008,0.77,0.35,0.77,,,,,0.77,PCE
0273400,Stony River,Middle Kuskokwim Electric,2009,0.99,0.25,0.99,,,,,0.99,PCE
0273400,Stony River,Middle Kuskokwim Electric,2010,0.92,0.30,0.92,,,,,0.92,PCE
0273400,Stony River,Middle Kuskokwim Electric,2011,0.85,0.19,0.85,,,,,0.85,PCE
0273400,Stony River,Middle Kuskokwim Electric,2012,1.16,0.36,1.16,,,,,1.16,PCE
0273400,Stony River,Middle Kuskokwim Electric,2013,0.89,0.22,0.88,,,,,0.88,PCE
0273400,Stony River,Middle Kuskokwim Electric,2014,1.13,0.32,1.13,,,,,1.13,PCE
0273400,Stony River,Middle Kuskokwim Electric,2015,0.95,0.28,0.95,,,,,0.95,PCE
0273400,Stony River,Middle Kuskokwim Electric,2016,1.09,0.44,1.09,,,,,1.09,PCE
0273400,Stony River,Middle Kuskokwim Electric,2017,1.11,0.41,1.11,,,,,1.11,PCE
0273400,Stony River,Middle Kuskokwim Electric,2018,1.17,0.44,1.17,,,,,1.17,PCE
0273400,Stony River,Middle Kuskokwim Electric,2019,1.21,0.46,1.21,,,,,1.21,PCE
0273400,Stony River,Middle Kuskokwim Electric,2020,1.31,0.55,1.31,,,,,1.31,PCE
0273400,Stony River,Middle Kuskokwim Electric,2021,1.11,0.36,1.11,,,,,1.11,PCE
0273950,Sunrise,Chugach Electric Assn Inc,2001,0.11,,0.09,0.08,0.28,,,0.10,EIA861
0273950,Sunrise,Chugach Electric Assn Inc,2002,0.11,,0.09,0.08,0.28,,,0.10,EIA861
0273950,Sunrise,Chugach Electric Assn Inc,2003,0.11,,0.09,0.08,,,0.28,0.10,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2004,0.11,,0.09,0.08,,,,0.10,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2005,0.12,,0.10,0.09,,,,0.11,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2006,0.14,,0.11,0.10,,,,0.12,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2007,0.14,,0.11,0.10,,,,0.12,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2008,0.14,,0.12,0.11,,,,0.13,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2009,0.15,,0.13,0.12,,,,0.14,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2010,0.13,,0.11,0.10,,,,0.12,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2011,0.14,,0.12,0.11,,,,0.13,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2012,0.14,,0.12,0.11,,,,0.13,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2013,0.15,,0.12,0.11,,,,0.13,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2014,0.16,,0.13,0.12,,,,0.14,EIA861M
0273950,Sunrise,Chugach Electric Assn Inc,2015,0.17,,0.14,0.12,,,,0.15,EIA861M
