year,month,value,units,process,process_name,series,series_description
2018,8,26127,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,8,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,8,216143,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,8,605,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,8,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,8,5847,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,8,237028,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,7,24436,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,7,1681,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,7,7550,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,7,234036,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,7,26116,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,7,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,7,205671,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,7,2249,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,7,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,7,5862,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,7,228174,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,6,24450,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,6,1595,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,6,7634,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,6,229033,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,6,26045,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,6,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,6,202452,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,6,536,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,6,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,6,5675,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,6,223358,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,5,27191,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,5,1640,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,5,282740,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,5,9121,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,5,28831,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,5,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,5,253368,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,5,541,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,5,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,5,5741,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,5,276999,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,4,27339,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,4,1569,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,4,282714,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,4,9424,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,4,28908,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,4,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,4,253364,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,4,442,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,4,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,4,5727,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,4,276987,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,3,29277,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,3,1624,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,3,9542,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,3,295800,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,3,30900,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,3,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,3,264443,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,3,456,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,3,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,3,6245,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,3,289555,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,2,26275,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,2,1450,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,2,268600,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,2,9593,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,2,27725,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,2,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,2,240468,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,2,407,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,2,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,2,5947,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,2,262653,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2018,1,29505,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2018,1,1572,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2018,1,9573,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2018,1,296757,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2018,1,31077,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2018,1,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2018,1,265210,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2018,1,470,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2018,1,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2018,1,6482,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2018,1,290276,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,12,28903,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,12,1737,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,12,295221,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,12,9523,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,12,30640,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,12,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,12,263441,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,12,1140,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,12,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,12,12497,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,12,282724,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,11,28068,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,11,1691,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,11,282589,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,11,9420,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,11,29760,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,11,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,11,252389,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,11,441,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,11,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,11,12016,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,11,270573,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,10,27841,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,10,1695,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,10,283192,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,10,9135,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,10,29536,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,10,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,10,253191,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,10,465,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,10,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,10,12937,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,10,270256,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,9,25594,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,9,1612,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,9,255362,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,9,8512,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,9,27205,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,9,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,9,227025,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,9,1131,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,9,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,9,12304,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,9,243057,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,8,22790,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,8,1637,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,8,221579,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,8,7148,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,8,24427,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,8,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,8,196647,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,8,504,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,8,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,8,11660,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,8,209919,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,7,22387,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,7,1638,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,7,6636,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,7,205707,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,7,24025,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,7,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,7,180937,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,7,745,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,7,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,7,11426,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,7,194281,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,6,25940,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,6,1569,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,6,248829,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,6,8294,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,6,27509,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,6,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,6,220748,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,6,572,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,6,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,6,11977,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,6,236852,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,5,28794,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,5,1605,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,5,9248,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,5,286678,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,5,30399,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,5,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,5,255716,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,5,564,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,5,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,5,13850,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,5,272829,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,4,28819,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,4,1554,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,4,9565,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,4,286963,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,4,30373,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,4,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,4,256174,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,4,416,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,4,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,4,13426,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,4,273537,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,3,29740,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,3,1603,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,3,308111,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,3,9939,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,3,31344,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,3,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,3,276212,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,3,555,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,3,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,3,13520,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
2017,3,294591,MMCF,FGO,Withdrawals from Oil Wells,N9012AK2,Alaska Natural Gas Gross Withdrawals from Oil Wells (MMcf)
2017,2,26729,MMCF,FPD,Dry Production,NA1160_SAK_2,Alaska Dry Natural Gas Production (Million Cubic Feet)
2017,2,1416,MMCF,VG9,Extraction Loss,NA1150_SAK_2,Alaska Natural Gas Plant Liquids Production (Million Cubic Feet)
2017,2,9823,MMCF/D,FGW,Gross Withdrawals,NGM_EPG0_FGW_SAK_MMCFD,Alaska Natural Gas Gross Withdrawals (Million Cubic Feet per Day)
2017,2,275044,MMCF,FGW,Gross Withdrawals,N9010AK2,Alaska Natural Gas Gross Withdrawals (MMcf)
2017,2,28145,MMCF,VGM,Marketed Production,N9050AK2,Alaska Natural Gas Marketed Production (MMcf)
2017,2,0,MMCF,VRN,Removed from Natural Gas,N9030AK2,Alaska Nonhydrocarbon Gases Removed from Natural Gas (MMcf)
2017,2,246362,MMCF,VGQ,Repressuring,N9020AK2,Alaska Natural Gas Repressuring (MMcf)
2017,2,537,MMCF,VGV,Vented and Flared,N9040AK2,Alaska Natural Gas Vented and Flared (MMcf)
2017,2,0,MMCF,FGC,Withdrawals from Coalbed Wells,NGM_EPG0_FGC_SAK_MMCF,Alaska Natural Gas Gross Withdrawals from Coalbed Wells (MMcf)
2017,2,12223,MMCF,FGG,Withdrawals from Gas Wells,N9011AK2,Alaska Natural Gas Gross Withdrawals from Gas Wells (MMcf)
